game_date,home_team,away_team,home_score,away_score,spread,location,home_conf,away_conf,torvik_predicted_margin
2026-01-21,Wright St.,Cleveland St.,79,85,-0.314583,H,Horz,Horz,0.314583
2026-01-21,American,Colgate,70,66,-0.610833,H,Pat,Pat,0.610833
2026-01-21,La Salle,Dayton,67,64,-9.45167,H,A10,A10,9.45167
2026-01-21,Wichita St.,East Carolina,77,60,-14.0762,H,Amer,Amer,14.0762
2026-01-21,Chattanooga,East Tennessee St.,66,67,2.29792,H,SC,SC,-2.29792
2026-01-21,Davidson,Fordham,68,63,1.30583,H,A10,A10,-1.30583
2026-01-21,New Mexico,Fresno St.,83,74,-11.228,H,MWC,MWC,11.228
2026-01-21,The Citadel,Furman,77,75,6.48417,H,SC,SC,-6.48417
2026-01-21,Longwood,Gardner Webb,91,56,-13.9974,H,BSth,BSth,13.9974
2026-01-21,Villanova,Georgetown,66,51,-7.5557,H,BE,BE,7.5557
2026-01-21,Navy,Holy Cross,85,68,-5.79983,H,Pat,Pat,5.79983
2026-01-21,Bradley,Indiana St.,75,68,3.4025,H,MVC,MVC,-3.4025
2026-01-21,Oakland,IU Indy,85,103,6.71249,H,Horz,Horz,-6.71249
2026-01-21,Sam Houston St.,Kennesaw St.,93,87,-4.90928,H,CUSA,CUSA,4.90928
2026-01-21,Boston University,Lafayette,77,73,2.70292,H,Pat,Pat,-2.70292
2026-01-21,Western Kentucky,Liberty,69,76,4.85458,H,CUSA,CUSA,-4.85458
2026-01-21,Seattle,Loyola Marymount,69,59,-11.7332,H,WCC,WCC,11.7332
2026-01-21,Illinois,Maryland,89,70,-9.58409,H,B10,B10,9.58409
2026-01-21,Tulsa,Memphis,83,66,-2.12451,H,Amer,Amer,2.12451
2026-01-21,Texas A&M,Mississippi St.,88,68,-9.03128,H,SEC,SEC,9.03128
2026-01-21,Drake,Murray St.,101,90,-4.48552,H,MVC,MVC,4.48552
2026-01-21,Queens,North Alabama,87,62,-8.44697,H,ASun,ASun,8.44697
2026-01-21,Illinois St.,Northern Iowa,59,54,-4.54583,H,MVC,MVC,4.54583
2026-01-21,USC,Northwestern,68,74,1.00292,H,B10,B10,-1.00292
2026-01-21,North Carolina,Notre Dame,91,69,-10.6236,H,ACC,ACC,10.6236
2026-01-21,Saint Mary's,Oregon St.,81,51,-10.0984,H,WCC,WCC,10.0984
2026-01-21,Gonzaga,Pepperdine,84,60,-12.5491,H,WCC,WCC,12.5491
2026-01-21,Boston College,Pittsburgh,65,62,-1.21917,H,ACC,ACC,1.21917
2026-01-21,Detroit Mercy,Purdue Fort Wayne,76,83,1.75806,H,Horz,Horz,-1.75806
2026-01-21,Winthrop,Radford,76,75,1.79125,H,BSth,BSth,-1.79125
2026-01-21,Richmond,Rhode Island,68,69,-1.74917,H,A10,A10,1.74917
2026-01-21,Wofford,Samford,88,78,-0.756883,H,SC,SC,0.756883
2026-01-21,Grand Canyon,San Diego St.,70,69,-2.26792,H,MWC,MWC,2.26792
2026-01-21,Nebraska Omaha,South Dakota,64,68,-1.91375,H,Sum,Sum,1.91375
2026-01-21,Valparaiso,Southern Illinois,69,63,-11.0737,H,MVC,MVC,11.0737
2026-01-21,UT Arlington,Tarleton St.,71,64,-0.968434,H,WAC,WAC,0.968434
2026-01-21,Rice,Temple,65,69,0.0191667,H,Amer,Amer,-0.0191667
2026-01-21,Kentucky,Texas,85,80,-2.75708,H,SEC,SEC,2.75708
2026-01-21,Old Dominion,Troy,77,83,-1.33375,H,SB,SB,1.33375
2026-01-21,Florida Atlantic,Tulane,79,74,-6.19792,H,Amer,Amer,6.19792
2026-01-21,USC Upstate,UNC Asheville,69,83,5.48644,H,BSth,BSth,-5.48644
2026-01-21,VMI,UNC Greensboro,78,85,6.34617,H,SC,SC,-6.34617
2026-01-21,Cal Baptist,Utah Tech,73,64,-4.62292,H,WAC,WAC,4.62292
2026-01-21,Southern Utah,Utah Valley,84,70,-3.53171,H,WAC,WAC,3.53171
2026-01-21,North Texas,UTSA,81,62,-13.5938,H,Amer,Amer,13.5938
2026-01-21,Syracuse,Virginia Tech,74,76,-2.38292,H,ACC,ACC,2.38292
2026-01-21,San Diego,Washington St.,96,92,-8.33667,H,WCC,WCC,8.33667
2026-01-21,Nebraska,Washington,76,66,-9.72331,H,B10,B10,9.72331
2026-01-21,Arizona St.,West Virginia,63,75,-0.789407,H,B12,B12,0.789407
2026-01-21,Mercer,Western Carolina,88,76,-14.5289,H,SC,SC,14.5289
2026-01-21,Creighton,Xavier,94,93,-1.29125,H,BE,BE,1.29125
2026-01-22,Maine,Albany,52,49,4.34125,H,AE,AE,-4.34125
2026-01-22,Georgia Southern,Arkansas St.,68,85,7.54887,H,SB,SB,-7.54887
2026-01-22,Jacksonville,Bellarmine,70,77,1.11208,H,ASun,ASun,-1.11208
2026-01-22,New Hampshire,Binghamton,88,82,8.19917,H,AE,AE,-8.19917
2026-01-22,UC Santa Barbara,Cal Poly,107,67,-18.6235,H,BW,BW,18.6235
2026-01-22,Hawaii,Cal St. Bakersfield,98,71,-15.8228,H,BW,BW,15.8228
2026-01-22,Charleston,Campbell,87,83,-2.56167,H,CAA,CAA,2.56167
2026-01-22,Sacred Heart,Canisius,69,66,1.60667,H,MAAC,MAAC,-1.60667
2026-01-22,West Georgia,Central Arkansas,65,86,7.76597,H,ASun,ASun,-7.76597
2026-01-22,Southern Indiana,Eastern Illinois,51,59,-3.26018,H,OVC,OVC,3.26018
2026-01-22,North Florida,Eastern Kentucky,87,85,-2.05667,H,ASun,ASun,2.05667
2026-01-22,UTEP,FIU,83,77,-4.75542,H,CUSA,CUSA,4.75542
2026-01-22,Austin Peay,Florida Gulf Coast,83,62,-11.6359,H,ASun,ASun,11.6359
2026-01-22,Youngstown St.,Green Bay,88,81,-8.29898,H,Horz,Horz,8.29898
2026-01-22,North Carolina A&T,Hofstra,79,78,4.58542,H,CAA,CAA,-4.58542
2026-01-22,Montana St.,Idaho St.,74,62,-4.71656,H,BSky,BSky,4.71656
2026-01-22,Southeast Missouri St.,Little Rock,70,65,-5.06208,H,OVC,OVC,5.06208
2026-01-22,Cal St. Fullerton,Long Beach St.,71,61,-10.4838,H,BW,BW,10.4838
2026-01-22,Marshall,Louisiana Monroe,115,60,-20.4465,H,SB,SB,20.4465
2026-01-22,Appalachian St.,Louisiana,72,58,-0.677363,H,SB,SB,0.677363
2026-01-22,Siena,Marist,69,50,-3.7715,H,MAAC,MAAC,3.7715
2026-01-22,Iona,Merrimack,61,60,-0.617083,H,MAAC,MAAC,0.617083
2026-01-22,Robert Morris,Milwaukee,88,76,-6.68439,H,Horz,Horz,6.68439
2026-01-22,New Mexico St.,Missouri St.,75,84,4.49216,H,CUSA,CUSA,-4.49216
2026-01-22,Hampton,Monmouth,65,63,-3.26917,H,CAA,CAA,3.26917
2026-01-22,Fairfield,Niagara,62,61,-2.53792,H,MAAC,MAAC,2.53792
2026-01-22,UMBC,NJIT,87,74,-13.8878,H,AE,AE,13.8878
2026-01-22,Denver,North Dakota St.,77,82,5.22055,H,Sum,Sum,-5.22055
2026-01-22,Oral Roberts,North Dakota,62,79,7.19119,H,Sum,Sum,-7.19119
2026-01-22,Eastern Washington,Portland St.,61,65,4.69417,H,BSky,BSky,-4.69417
2026-01-22,Mount St. Mary's,Quinnipiac,62,77,11.3125,H,MAAC,MAAC,-11.3125
2026-01-22,Idaho,Sacramento St.,86,76,-7.32423,H,BSky,BSky,7.32423
2026-01-22,James Madison,South Alabama,83,90,2.27494,H,SB,SB,-2.27494
2026-01-22,St. Thomas,South Dakota St.,74,69,1.27667,H,Sum,Sum,-1.27667
2026-01-22,UAB,South Florida,69,82,7.76531,H,Amer,Amer,-7.76531
2026-01-22,Georgia St.,Southern Miss,69,62,-2.1475,H,SB,SB,2.1475
2026-01-22,Lipscomb,Stetson,79,74,-5.70125,H,ASun,ASun,5.70125
2026-01-22,Northeastern,Stony Brook,80,95,8.53023,H,CAA,CAA,-8.53023
2026-01-22,SIU Edwardsville,Tennessee St.,74,66,-2.25628,H,OVC,OVC,2.25628
2026-01-22,Lindenwood,Tennessee Tech,89,68,-16.7491,H,OVC,OVC,16.7491
2026-01-22,Coastal Carolina,Texas St.,72,70,-3.245,H,SB,SB,3.245
2026-01-22,Elon,Towson,59,72,4.92747,H,CAA,CAA,-4.92747
2026-01-22,UC Riverside,UC Irvine,66,80,10.2113,H,BW,BW,-10.2113
2026-01-22,UC Davis,UC San Diego,74,80,0.688333,H,BW,BW,-0.688333
2026-01-22,William & Mary,UNC Wilmington,77,70,-10.5713,H,CAA,CAA,10.5713
2026-01-22,UMass Lowell,Vermont,68,77,5.33448,H,AE,AE,-5.33448
2026-01-22,Montana,Weber St.,81,65,-1.30159,H,BSky,BSky,1.30159
2026-01-22,Morehead St.,Western Illinois,71,66,-1.45125,H,OVC,OVC,1.45125
2026-01-22,Penn St.,Wisconsin,71,98,15.611,H,B10,B10,-15.611
2026-01-23,Ohio,Akron,65,86,14.1279,H,MAC,MAC,-14.1279
2026-01-23,Longwood,Charleston Southern,81,79,-6.58875,H,BSth,BSth,6.58875
2026-01-23,Saint Francis,Chicago St.,81,60,-12.5876,H,NEC,NEC,12.5876
2026-01-23,North Texas,East Carolina,59,63,3.09375,H,Amer,Amer,-3.09375
2026-01-23,Central Connecticut,Fairleigh Dickinson,66,76,3.41002,H,NEC,NEC,-3.41002
2026-01-23,Lipscomb,Florida Gulf Coast,86,71,-4.58506,H,ASun,ASun,4.58506
2026-01-23,UNC Greensboro,Furman,66,89,4.02253,H,SC,SC,-4.02253
2026-01-23,Radford,High Point,83,93,1.15359,H,BSth,BSth,-1.15359
2026-01-23,Rutgers,Indiana,59,82,11.7686,H,B10,B10,-11.7686
2026-01-23,Louisiana Tech,Kennesaw St.,82,76,1.84596,H,CUSA,CUSA,-1.84596
2026-01-23,Stonehill,LIU,63,66,-2.66292,H,NEC,NEC,2.66292
2026-01-23,Appalachian St.,Louisiana Monroe,59,43,-7.68402,H,SB,SB,7.68402
2026-01-23,Butler,Marquette,87,76,-4.53623,H,BE,BE,4.53623
2026-01-23,Buffalo,Massachusetts,67,68,6.96542,H,MAC,MAC,-6.96542
2026-01-23,New Haven,Mercyhurst,57,61,-0.235833,H,NEC,NEC,0.235833
2026-01-23,Jacksonville St.,Middle Tennessee,75,58,-8.20062,H,CUSA,CUSA,8.20062
2026-01-23,Michigan,Ohio St.,74,62,-1.62702,H,B10,B10,1.62702
2026-01-23,St. Bonaventure,Saint Louis,62,97,21.5706,H,A10,A10,-21.5706
2026-01-23,Austin Peay,Stetson,73,65,-0.0714886,H,ASun,ASun,0.0714886
2026-01-23,East Tennessee St.,The Citadel,84,55,-14.5552,H,SC,SC,14.5552
2026-01-23,Charlotte,Tulane,73,70,-4.38964,H,Amer,Amer,4.38964
2026-01-23,Gardner Webb,USC Upstate,67,65,3.02792,H,BSth,BSth,-3.02792
2026-01-23,Colorado St.,Utah St.,61,65,-3.71833,H,MWC,MWC,3.71833
2026-01-23,Le Moyne,Wagner,69,67,2.35458,H,NEC,NEC,-2.35458
2026-01-23,Southern Indiana,Western Illinois,96,64,-17.0372,H,OVC,OVC,17.0372
2026-01-24,Boise St.,Air Force,96,54,-12.5362,H,MWC,MWC,12.5362
2026-01-24,Texas Southern,Alabama A&M,89,74,1.30405,H,SWAC,SWAC,-1.30405
2026-01-24,Prairie View A&M,Alabama St.,80,95,10.2783,H,SWAC,SWAC,-10.2783
2026-01-24,New Hampshire,Albany,80,72,-1.84463,H,AE,AE,1.84463
2026-01-24,Florida A&M,Alcorn St.,66,58,0.37875,H,SWAC,SWAC,-0.37875
2026-01-24,Holy Cross,American,67,76,8.28708,H,Pat,Pat,-8.28708
2026-01-24,Southern,Arkansas Pine Bluff,74,75,-2.46625,H,SWAC,SWAC,2.46625
2026-01-24,Georgia St.,Arkansas St.,82,81,3.03875,H,SB,SB,-3.03875
2026-01-24,Navy,Army,84,56,-8.97014,H,Pat,Pat,8.97014
2026-01-24,Florida,Auburn,67,76,8.17262,H,SEC,SEC,-8.17262
2026-01-24,North Florida,Bellarmine,117,114,-6.91792,H,ASun,ASun,6.91792
2026-01-24,Maine,Binghamton,79,63,-7.03756,H,AE,AE,7.03756
2026-01-24,Notre Dame,Boston College,68,64,3.75292,H,ACC,ACC,-3.75292
2026-01-24,Colgate,Boston University,80,79,3.22167,H,Pat,Pat,-3.22167
2026-01-24,Toledo,Bowling Green,73,72,0.787083,H,MAC,MAC,-0.787083
2026-01-24,Princeton,Brown,63,53,-0.766822,H,Ivy,Ivy,0.766822
2026-01-24,Loyola MD,Bucknell,67,62,-2.16792,H,Pat,Pat,2.16792
2026-01-24,Cal Poly,Cal St. Fullerton,78,93,8.01431,H,BW,BW,-8.01431
2026-01-24,Hawaii,Cal St. Northridge,89,68,-8.15817,H,BW,BW,8.15817
2026-01-24,Stanford,California,66,78,0.881437,H,ACC,ACC,-0.881437
2026-01-24,Fairfield,Canisius,61,55,-7.10708,H,MAAC,MAAC,7.10708
2026-01-24,Western Michigan,Central Michigan,77,65,-2.77863,H,MAC,MAC,2.77863
2026-01-24,Samford,Chattanooga,75,64,-0.840977,H,SC,SC,0.840977
2026-01-24,Arizona St.,Cincinnati,82,68,-4.08294,H,B12,B12,4.08294
2026-01-24,Georgia Tech,Clemson,63,77,5.50429,H,ACC,ACC,-5.50429
2026-01-24,Dartmouth,Columbia,69,79,3.87711,H,Ivy,Ivy,-3.87711
2026-01-24,Norfolk St.,Coppin St.,103,76,-12.4223,H,MEAC,MEAC,12.4223
2026-01-24,Harvard,Cornell,79,86,-1.66333,H,Ivy,Ivy,1.66333
2026-01-24,Saint Joseph's,Dayton,81,74,-2.50254,H,A10,A10,2.50254
2026-01-24,Liberty,Delaware,67,51,-6.2468,H,CUSA,CUSA,6.2468
2026-01-24,Indiana St.,Drake,62,76,4.52283,H,MVC,MVC,-4.52283
2026-01-24,Loyola Chicago,Duquesne,59,71,4.2533,H,A10,A10,-4.2533
2026-01-24,Morehead St.,Eastern Illinois,73,68,-0.400417,H,OVC,OVC,0.400417
2026-01-24,Jacksonville,Eastern Kentucky,81,76,3.1375,H,ASun,ASun,-3.1375
2026-01-24,Charleston,Elon,80,70,-9.42526,H,CAA,CAA,9.42526
2026-01-24,New Mexico St.,FIU,78,81,4.095,H,CUSA,CUSA,-4.095
2026-01-24,SMU,Florida St.,83,80,-3.50583,H,ACC,ACC,3.50583
2026-01-24,Rhode Island,George Mason,74,65,-5.13208,H,A10,A10,5.13208
2026-01-24,Providence,Georgetown,78,81,-9.25,H,BE,BE,9.25
2026-01-24,Texas,Georgia,87,67,-0.586141,H,SEC,SEC,0.586141
2026-01-24,Fresno St.,Grand Canyon,57,68,4.99199,H,MWC,MWC,-4.99199
2026-01-24,Robert Morris,Green Bay,67,71,5.4425,H,Horz,Horz,-5.4425
2026-01-24,William & Mary,Hofstra,89,82,-4.73333,H,CAA,CAA,4.73333
2026-01-24,Texas Tech,Houston,90,86,-0.606667,H,B12,B12,0.606667
2026-01-24,Montana,Idaho St.,69,60,-7.77682,H,BSky,BSky,7.77682
2026-01-24,Bradley,Illinois Chicago,70,85,6.86254,H,MVC,MVC,-6.86254
2026-01-24,Belmont,Illinois St.,80,69,-6.26081,H,MVC,MVC,6.26081
2026-01-24,Purdue,Illinois,82,88,-2.59,H,B10,B10,2.59
2026-01-24,Oklahoma St.,Iowa St.,71,84,18.9789,H,B12,B12,-18.9789
2026-01-24,Bethune Cookman,Jackson St.,85,48,-11.9716,H,SWAC,SWAC,11.9716
2026-01-24,Kansas St.,Kansas,62,86,4.4196,H,B12,B12,-4.4196
2026-01-24,Eastern Michigan,Kent St.,75,76,3.60917,H,MAC,MAC,-3.60917
2026-01-24,Lehigh,Lafayette,64,59,-7.00083,H,Pat,Pat,7.00083
2026-01-24,Arkansas,LSU,85,81,1.23167,H,SEC,SEC,-1.23167
2026-01-24,Iona,Manhattan,66,57,-7.98403,H,MAAC,MAAC,7.98403
2026-01-24,Michigan St.,Maryland,91,48,-18.2351,H,B10,B10,18.2351
2026-01-24,Wichita St.,Memphis,74,59,-13.3097,H,Amer,Amer,13.3097
2026-01-24,Wofford,Mercer,80,77,-1.43708,H,SC,SC,1.43708
2026-01-24,Syracuse,Miami FL,76,85,6.21314,H,ACC,ACC,-6.21314
2026-01-24,Youngstown St.,Milwaukee,64,65,-0.789583,H,Horz,Horz,0.789583
2026-01-24,Kentucky,Mississippi,72,63,-2.62437,H,SEC,SEC,2.62437
2026-01-24,UTEP,Missouri St.,57,62,-1.76542,H,CUSA,CUSA,1.76542
2026-01-24,Campbell,Monmouth,73,88,4.3513,H,CAA,CAA,-4.3513
2026-01-24,Howard,Morgan St.,77,78,-3.23542,H,MEAC,MEAC,3.23542
2026-01-24,Northern Iowa,Murray St.,81,76,-3.8325,H,MVC,MVC,3.8325
2026-01-24,Pittsburgh,N.C. State,72,81,-0.639545,H,ACC,ACC,0.639545
2026-01-24,UMKC,Nebraska Omaha,60,77,7.99043,H,Sum,Sum,-7.99043
2026-01-24,Minnesota,Nebraska,57,76,2.73277,H,B10,B10,-2.73277
2026-01-24,New Mexico,Nevada,80,73,-0.21375,H,MWC,MWC,0.21375
2026-01-24,McNeese St.,New Orleans,82,63,-7.54669,H,Slnd,Slnd,7.54669
2026-01-24,Sacred Heart,Niagara,71,70,4.64667,H,MAAC,MAAC,-4.64667
2026-01-24,Southeastern Louisiana,Nicholls St.,67,61,-1.67519,H,Slnd,Slnd,1.67519
2026-01-24,Virginia,North Carolina,80,85,-4.29875,H,ACC,ACC,4.29875
2026-01-24,Oral Roberts,North Dakota St.,58,86,15.4124,H,Sum,Sum,-15.4124
2026-01-24,Denver,North Dakota,86,93,0.374167,H,Sum,Sum,-0.374167
2026-01-24,Drexel,Northeastern,83,78,-6.1011,H,CAA,CAA,6.1011
2026-01-24,Northern Arizona,Northern Colorado,81,77,-1.69792,H,BSky,BSky,1.69792
2026-01-24,Ball St.,Northern Illinois,58,53,-6.50042,H,MAC,MAC,6.50042
2026-01-24,Wright St.,Northern Kentucky,88,80,-9.11975,H,Horz,Horz,9.11975
2026-01-24,UCLA,Northwestern,71,64,-8.53157,H,B10,B10,8.53157
2026-01-24,Detroit Mercy,Oakland,87,95,3.66723,H,Horz,Horz,-3.66723
2026-01-24,Missouri,Oklahoma,88,87,0.274167,H,SEC,SEC,-0.274167
2026-01-24,Washington St.,Pepperdine,95,79,-10.4487,H,WCC,WCC,10.4487
2026-01-24,Idaho,Portland St.,66,69,4.85667,H,BSky,BSky,-4.85667
2026-01-24,West Georgia,Queens,74,66,-3.7675,H,ASun,ASun,3.7675
2026-01-24,Marist,Quinnipiac,71,64,-7.79917,H,MAAC,MAAC,7.79917
2026-01-24,George Washington,Richmond,85,69,-16.2175,H,A10,A10,16.2175
2026-01-24,Mount St. Mary's,Rider,71,61,0.110115,H,MAAC,MAAC,-0.110115
2026-01-24,Eastern Washington,Sacramento St.,75,67,-6.43585,H,BSky,BSky,6.43585
2026-01-24,Portland,Saint Mary's,69,75,3.99708,H,WCC,WCC,-3.99708
2026-01-24,Merrimack,Saint Peter's,67,59,-10.9048,H,MAAC,MAAC,10.9048
2026-01-24,UNLV,San Diego St.,71,82,3.13775,H,MWC,MWC,-3.13775
2026-01-24,Gonzaga,San Francisco,68,66,-7.56958,H,WCC,WCC,7.56958
2026-01-24,Wyoming,San Jose St.,66,62,-2.63208,H,MWC,MWC,2.63208
2026-01-24,San Diego,Santa Clara,73,85,13.5005,H,WCC,WCC,-13.5005
2026-01-24,Pacific,Seattle,56,54,-8.04875,H,WCC,WCC,8.04875
2026-01-24,DePaul,Seton Hall,67,60,-8.061,H,BE,BE,8.061
2026-01-24,Texas A&M,South Carolina,92,69,-13.5876,H,SEC,SEC,13.5876
2026-01-24,Coastal Carolina,Southern Miss,85,67,-11.9075,H,SB,SB,11.9075
2026-01-24,Utah Tech,Southern Utah,102,91,-7.66498,H,WAC,WAC,7.66498
2026-01-24,Xavier,St. John's,83,88,-3.31958,H,BE,BE,3.31958
2026-01-24,South Dakota,St. Thomas,78,90,1.97865,H,Sum,Sum,-1.97865
2026-01-24,Lamar,Stephen F. Austin,81,88,3.99366,H,Slnd,Slnd,-3.99366
2026-01-24,Baylor,TCU,90,97,3.68439,H,B12,B12,-3.68439
2026-01-24,UTSA,Temple,64,70,0.259583,H,Amer,Amer,-0.259583
2026-01-24,Lindenwood,Tennessee St.,86,96,5.2049,H,OVC,OVC,-5.2049
2026-01-24,SIU Edwardsville,Tennessee Tech,62,58,-8.6759,H,OVC,OVC,8.6759
2026-01-24,Alabama,Tennessee,73,79,-0.885,H,SEC,SEC,0.885
2026-01-24,Incarnate Word,Texas A&M Corpus Chris,71,79,9.77801,H,Slnd,Slnd,-9.77801
2026-01-24,James Madison,Texas St.,82,57,-14.1688,H,SB,SB,14.1688
2026-01-24,North Carolina A&T,Towson,80,73,-3.97681,H,CAA,CAA,3.97681
2026-01-24,Georgia Southern,Troy,78,83,4.27708,H,SB,SB,-4.27708
2026-01-24,Rice,Tulsa,81,87,13.0879,H,Amer,Amer,-13.0879
2026-01-24,UC San Diego,UC Irvine,59,61,1.1275,H,BW,BW,-1.1275
2026-01-24,UC Davis,UC Riverside,74,66,-10.1735,H,BW,BW,10.1735
2026-01-24,Long Beach St.,UC Santa Barbara,71,74,7.84917,H,BW,BW,-7.84917
2026-01-24,Colorado,UCF,86,95,2.27552,H,B12,B12,-2.27552
2026-01-24,UMBC,UMass Lowell,79,56,-9.8951,H,AE,AE,9.8951
2026-01-24,Hampton,UNC Wilmington,67,75,2.55327,H,CAA,CAA,-2.55327
2026-01-24,Houston Christian,UT Rio Grande Valley,51,68,6.8348,H,Slnd,Slnd,-6.8348
2026-01-24,Cal Baptist,Utah Valley,78,71,-0.369167,H,WAC,WAC,0.369167
2026-01-24,BYU,Utah,91,78,-5.21603,H,B12,B12,5.21603
2026-01-24,Mississippi St.,Vanderbilt,56,88,17.8592,H,SEC,SEC,-17.8592
2026-01-24,Davidson,VCU,69,75,0.282083,H,A10,A10,-0.282083
2026-01-24,Bryant,Vermont,52,62,8.28927,H,AE,AE,-8.28927
2026-01-24,Connecticut,Villanova,75,67,1.745,H,BE,BE,-1.745
2026-01-24,Louisville,Virginia Tech,85,71,-9.2514,H,ACC,ACC,9.2514
2026-01-24,Western Carolina,VMI,88,58,-8.06828,H,SC,SC,8.06828
2026-01-24,Duke,Wake Forest,90,69,-6.19436,H,ACC,ACC,6.19436
2026-01-24,Montana St.,Weber St.,91,88,-2.31583,H,BSky,BSky,2.31583
2026-01-24,Arizona,West Virginia,88,53,-15.586,H,B12,B12,15.586
2026-01-24,Sam Houston St.,Western Kentucky,73,58,-12.4489,H,CUSA,CUSA,12.4489
2026-01-24,Presbyterian,Winthrop,72,82,4.93742,H,BSth,BSth,-4.93742
2026-01-24,Penn,Yale,60,77,4.96514,H,Ivy,Ivy,-4.96514
2026-01-25,Mercyhurst,Chicago St.,61,59,-2.5625,H,NEC,NEC,2.5625
2026-01-25,South Florida,Florida Atlantic,89,75,-1.55087,H,Amer,Amer,1.55087
2026-01-25,Washington,Oregon,72,57,-12.2855,H,B10,B10,12.2855
2026-01-25,Wisconsin,USC,71,73,0.832917,H,B10,B10,-0.832917
2026-01-26,Bethune Cookman,Alcorn St.,82,73,-10.6618,H,SWAC,SWAC,10.6618
2026-01-26,BYU,Arizona,83,86,7.56625,H,B12,B12,-7.56625
2026-01-26,Stonehill,Central Connecticut,61,59,2.955,H,NEC,NEC,-2.955
2026-01-26,South Carolina St.,Delaware St.,70,64,-6.42625,H,MEAC,MEAC,6.42625
2026-01-26,Florida A&M,Jackson St.,65,66,-3.38458,H,SWAC,SWAC,3.38458
2026-01-26,Fairleigh Dickinson,Le Moyne,74,87,12.5451,H,NEC,NEC,-12.5451
2026-01-26,Duke,Louisville,83,52,-9.26444,H,ACC,ACC,9.26444
2026-01-26,Norfolk St.,Morgan St.,78,79,-3.42583,H,MEAC,MEAC,3.42583
2026-01-26,Ohio St.,Penn St.,84,78,-8.47625,H,B10,B10,8.47625
2026-01-26,Texas A&M Corpus Chris,UT Rio Grande Valley,55,64,3.17848,H,Slnd,Slnd,-3.17848
2026-01-27,Prairie View A&M,Alabama A&M,60,80,8.40474,H,SWAC,SWAC,-8.40474
2026-01-27,Texas Southern,Alabama St.,96,64,-12.5699,H,SWAC,SWAC,12.5699
2026-01-27,UCF,Arizona St.,79,76,1.57375,H,B12,B12,-1.57375
2026-01-27,Oklahoma,Arkansas,79,83,-2.20792,H,SEC,SEC,2.20792
2026-01-27,San Jose St.,Boise St.,58,89,5.44071,H,MWC,MWC,-5.44071
2026-01-27,Bowling Green,Buffalo,78,89,5.25234,H,MAC,MAC,-5.25234
2026-01-27,Marquette,Creighton,86,62,-16.6988,H,BE,BE,16.6988
2026-01-27,Lamar,East Texas A&M,82,61,-5.77049,H,Slnd,Slnd,5.77049
2026-01-27,Central Michigan,Eastern Michigan,100,65,-4.70303,H,MAC,MAC,4.70303
2026-01-27,Saint Louis,George Washington,79,76,5.26333,H,A10,A10,-5.26333
2026-01-27,Virginia Tech,Georgia Tech,71,65,-4.66083,H,ACC,ACC,4.66083
2026-01-27,Nevada,Grand Canyon,66,60,2.0525,H,MWC,MWC,-2.0525
2026-01-27,Houston Christian,Incarnate Word,81,75,5.95333,H,Slnd,Slnd,-5.95333
2026-01-27,Illinois Chicago,Indiana St.,76,74,-8.85667,H,MVC,MVC,8.85667
2026-01-27,West Virginia,Kansas St.,59,54,-0.240417,H,B12,B12,0.240417
2026-01-27,Vanderbilt,Kentucky,80,55,-15.3708,H,SEC,SEC,15.3708
2026-01-27,Miami OH,Massachusetts,86,84,2.73917,H,MAC,MAC,-2.73917
2026-01-27,Southeastern Louisiana,McNeese St.,66,76,7.62419,H,Slnd,Slnd,-7.62419
2026-01-27,Rutgers,Michigan St.,79,88,-5.8903,H,B10,B10,5.8903
2026-01-27,Alabama,Missouri,90,64,-8.92358,H,SEC,SEC,8.92358
2026-01-27,Michigan,Nebraska,75,72,4.13708,H,B10,B10,-4.13708
2026-01-27,UNLV,New Mexico,61,89,13.8949,H,MWC,MWC,-13.8949
2026-01-27,Nicholls St.,New Orleans,62,80,8.38069,H,Slnd,Slnd,-8.38069
2026-01-27,Stephen F. Austin,Northwestern St.,69,67,-7.675,H,Slnd,Slnd,7.675
2026-01-27,Kent St.,Ohio,72,57,-3.52618,H,MAC,MAC,3.52618
2026-01-27,Connecticut,Providence,87,81,-3.60193,H,BE,BE,3.60193
2026-01-27,Indiana,Purdue,72,67,-5.1975,H,B10,B10,5.1975
2026-01-27,Dayton,Rhode Island,76,81,-3.29458,H,A10,A10,3.29458
2026-01-27,VCU,Richmond,77,69,-8.0063,H,A10,A10,8.0063
2026-01-27,Loyola Chicago,Saint Joseph's,64,85,18.9235,H,A10,A10,-18.9235
2026-01-27,N.C. State,Syracuse,88,68,-6.40925,H,ACC,ACC,6.40925
2026-01-27,Akron,Toledo,91,81,-0.357504,H,MAC,MAC,0.357504
2026-01-27,Notre Dame,Virginia,97,100,-6.45542,H,ACC,ACC,6.45542
2026-01-27,Pittsburgh,Wake Forest,80,76,3.79833,H,ACC,ACC,-3.79833
2026-01-27,Northern Illinois,Western Michigan,85,65,-10.1814,H,MAC,MAC,10.1814
2026-01-28,Loyola MD,American,77,68,-8.00168,H,Pat,Pat,8.00168
2026-01-28,Eastern Kentucky,Austin Peay,82,90,9.89789,H,ASun,ASun,-9.89789
2026-01-28,Cincinnati,Baylor,67,57,-8.64149,H,B12,B12,8.64149
2026-01-28,Valparaiso,Belmont,77,78,1.64542,H,MVC,MVC,-1.64542
2026-01-28,Lafayette,Bucknell,81,79,3.87292,H,Pat,Pat,-3.87292
