"date","type","neutral","home","away","game_id","year"
2025-01-02,"conf",FALSE,"South Dakota St.","Denver","DenverSouth Dakota St.1-2",2025
2025-01-02,"conf",FALSE,"FIU","Middle Tennessee","Middle TennesseeFIU1-2",2025
2025-01-02,"conf",FALSE,"Eastern Washington","Montana","MontanaEastern Washington1-2",2025
2025-01-02,"conf",FALSE,"Tennessee Tech","Southern Indiana","Southern IndianaTennessee Tech1-2",2025
2025-01-02,"conf",FALSE,"UMKC","South Dakota","South DakotaUMKC1-2",2025
2025-01-02,"conf",FALSE,"Holy Cross","Loyola MD","Loyola MDHoly Cross1-2",2025
2025-01-02,"conf",FALSE,"Lehigh","Bucknell","BucknellLehigh1-2",2025
2025-01-03,"conf",FALSE,"LIU Brooklyn","Le Moyne","Le MoyneLIU1-3",2025
2025-01-03,"conf",FALSE,"Temple","Wichita St.","Wichita St.Temple1-3",2025
2025-01-03,"conf",FALSE,"New Mexico","Nevada","NevadaNew Mexico1-3",2025
2025-01-03,"conf",FALSE,"Saint Louis","Saint Joseph's","Saint Joseph'sSaint Louis1-3",2025
2025-01-03,"conf",FALSE,"Merrimack","Fairfield","FairfieldMerrimack1-3",2025
2025-01-03,"conf",FALSE,"Saint Peter's","Quinnipiac","QuinnipiacSaint Peter's1-3",2025
2025-01-03,"conf",FALSE,"St. Francis PA","Central Connecticut","Central ConnecticutSaint Francis1-3",2025
2025-01-03,"conf",FALSE,"Bowling Green","Akron","AkronBowling Green1-3",2025
2025-01-03,"conf",FALSE,"Iona","Marist","MaristIona1-3",2025
2025-01-03,"conf",FALSE,"Wisconsin","Iowa","IowaWisconsin1-3",2025
2025-01-03,"conf",FALSE,"Marquette","Creighton","CreightonMarquette1-3",2025
2025-01-03,"conf",FALSE,"Georgetown","Xavier","XavierGeorgetown1-3",2025
2025-01-03,"conf",FALSE,"Wagner","Chicago St.","Chicago St.Wagner1-3",2025
2025-01-03,"conf",FALSE,"Siena","Manhattan","ManhattanSiena1-3",2025
2025-01-03,"conf",FALSE,"Ohio St.","Michigan St.","Michigan St.Ohio St.1-3",2025
2025-01-03,"conf",FALSE,"Mercyhurst","Stonehill","StonehillMercyhurst1-3",2025
2025-01-04,"conf",FALSE,"Northern Arizona","Weber St.","Weber St.Northern Arizona1-4",2025
2025-01-04,"conf",FALSE,"Central Arkansas","Bellarmine","BellarmineCentral Arkansas1-4",2025
2025-01-04,"conf",FALSE,"North Alabama","Eastern Kentucky","Eastern KentuckyNorth Alabama1-4",2025
2025-01-04,"conf",FALSE,"Boise St.","San Diego St.","San Diego St.Boise St.1-4",2025
2025-01-04,"conf",FALSE,"Northern Kentucky","Green Bay","Green BayNorthern Kentucky1-4",2025
2025-01-04,"conf",FALSE,"Cal Baptist","Seattle","SeattleCal Baptist1-4",2025
2025-01-04,"conf",FALSE,"Portland","Saint Mary's","Saint Mary'sPortland1-4",2025
2025-01-04,"conf",FALSE,"FIU","Western Kentucky","Western KentuckyFIU1-4",2025
2025-01-04,"conf",FALSE,"Belmont","Illinois Chicago","Illinois ChicagoBelmont1-4",2025
2025-01-04,"conf",FALSE,"Binghamton","UMBC","UMBCBinghamton1-4",2025
2025-01-04,"conf",FALSE,"Massachusetts","Richmond","RichmondMassachusetts1-4",2025
2025-01-04,"conf",FALSE,"Gardner Webb","Presbyterian","PresbyterianGardner Webb1-4",2025
2025-01-04,"conf",FALSE,"UNC Wilmington","Campbell","CampbellUNC Wilmington1-4",2025
2025-01-04,"conf",FALSE,"Texas A&M","Texas","TexasTexas A&M1-4",2025
2025-01-04,"conf",FALSE,"Nebraska","UCLA","UCLANebraska1-4",2025
2025-01-04,"nond1",FALSE,"NJIT","Medgar Evers","Medgar EversNJIT1-4",2025
2025-01-04,"conf",FALSE,"UNLV","San Jose St.","San Jose St.UNLV1-4",2025
2025-01-04,"conf",FALSE,"Hawaii","Cal Poly","Cal PolyHawaii1-4",2025
2025-01-04,"conf",FALSE,"New Orleans","UT Rio Grande Valley","UT Rio Grande ValleyNew Orleans1-4",2025
2025-01-04,"conf",FALSE,"New Hampshire","Vermont","VermontNew Hampshire1-4",2025
2025-01-04,"conf",FALSE,"Pittsburgh","Stanford","StanfordPittsburgh1-4",2025
2025-01-04,"conf",FALSE,"Stony Brook","William & Mary","William & MaryStony Brook1-4",2025
2025-01-04,"conf",FALSE,"Western Carolina","Samford","SamfordWestern Carolina1-4",2025
2025-01-04,"conf",FALSE,"Florida A&M","Bethune Cookman","Bethune CookmanFlorida A&M1-4",2025
2025-01-04,"conf",FALSE,"Longwood","Charleston Southern","Charleston SouthernLongwood1-4",2025
2025-01-04,"conf",FALSE,"Loyola Chicago","VCU","VCULoyola Chicago1-4",2025
2025-01-04,"nond1",FALSE,"Princeton","Kean","KeanPrinceton1-4",2025
2025-01-04,"conf",FALSE,"Detroit","Milwaukee","MilwaukeeDetroit Mercy1-4",2025
2025-01-04,"conf",FALSE,"Georgia St.","Louisiana Lafayette","LouisianaGeorgia St.1-4",2025
2025-01-04,"conf",FALSE,"Georgia Southern","South Alabama","South AlabamaGeorgia Southern1-4",2025
2025-01-04,"conf",FALSE,"Prairie View A&M","Grambling St.","Grambling St.Prairie View A&M1-4",2025
2025-01-04,"conf",FALSE,"Cal St. Northridge","UC Davis","UC DavisCal St. Northridge1-4",2025
2025-01-04,"conf",FALSE,"Northeastern","Hofstra","HofstraNortheastern1-4",2025
2025-01-04,"conf",FALSE,"Florida St.","Syracuse","SyracuseFlorida St.1-4",2025
2025-01-04,"conf",FALSE,"Air Force","Wyoming","WyomingAir Force1-4",2025
2025-01-04,"conf",FALSE,"Miami OH","Buffalo","BuffaloMiami OH1-4",2025
2025-01-04,"conf",FALSE,"New Mexico St.","Louisiana Tech","Louisiana TechNew Mexico St.1-4",2025
2025-01-04,"conf",FALSE,"SMU","Duke","DukeSMU1-4",2025
2025-01-04,"conf",FALSE,"Tulane","UTSA","UTSATulane1-4",2025
2025-01-04,"conf",FALSE,"Villanova","DePaul","DePaulVillanova1-4",2025
2025-01-04,"conf",FALSE,"North Dakota","St. Thomas","St. ThomasNorth Dakota1-4",2025
2025-01-04,"conf",FALSE,"Northern Colorado","Idaho St.","Idaho St.Northern Colorado1-4",2025
2025-01-04,"conf",FALSE,"Rhode Island","George Mason","George MasonRhode Island1-4",2025
2025-01-04,"conf",FALSE,"West Virginia","Oklahoma St.","Oklahoma St.West Virginia1-4",2025
2025-01-04,"conf",FALSE,"Kennesaw St.","Jacksonville St.","Jacksonville St.Kennesaw St.1-4",2025
2025-01-04,"conf",FALSE,"Southeastern Louisiana","Texas A&M Corpus Chris","Texas A&M Corpus ChrisSoutheastern Louisiana1-4",2025
2025-01-04,"conf",FALSE,"Morgan St.","South Carolina St.","South Carolina St.Morgan St.1-4",2025
2025-01-04,"conf",FALSE,"Elon","Hampton","HamptonElon1-4",2025
2025-01-04,"conf",FALSE,"Wake Forest","North Carolina St.","N.C. StateWake Forest1-4",2025
2025-01-04,"conf",FALSE,"Tennessee St.","Little Rock","Little RockTennessee St.1-4",2025
2025-01-04,"conf",FALSE,"Pacific","Pepperdine","PepperdinePacific1-4",2025
2025-01-04,"conf",FALSE,"East Tennessee St.","Wofford","WoffordEast Tennessee St.1-4",2025
2025-01-04,"conf",FALSE,"UAB","Tulsa","TulsaUAB1-4",2025
2025-01-04,"conf",FALSE,"Coastal Carolina","Louisiana Monroe","Louisiana MonroeCoastal Carolina1-4",2025
2025-01-04,"conf",FALSE,"Eastern Illinois","Western Illinois","Western IllinoisEastern Illinois1-4",2025
2025-01-04,"conf",FALSE,"North Dakota St.","Nebraska Omaha","Nebraska OmahaNorth Dakota St.1-4",2025
2025-01-04,"conf",FALSE,"Virginia","Louisville","LouisvilleVirginia1-4",2025
2025-01-04,"conf",FALSE,"Cleveland St.","IUPUI","IU IndyCleveland St.1-4",2025
2025-01-04,"conf",FALSE,"Alabama","Oklahoma","OklahomaAlabama1-4",2025
2025-01-04,"conf",FALSE,"George Washington","Dayton","DaytonGeorge Washington1-4",2025
2025-01-04,"conf",FALSE,"Clemson","California","CaliforniaClemson1-4",2025
2025-01-04,"conf",FALSE,"Notre Dame","North Carolina","North CarolinaNotre Dame1-4",2025
2025-01-04,"conf",FALSE,"Fort Wayne","Youngstown St.","Youngstown St.Purdue Fort Wayne1-4",2025
2025-01-04,"conf",FALSE,"Auburn","Missouri","MissouriAuburn1-4",2025
2025-01-04,"conf",FALSE,"Georgia Tech","Boston College","Boston CollegeGeorgia Tech1-4",2025
2025-01-04,"conf",FALSE,"LSU","Vanderbilt","VanderbiltLSU1-4",2025
2025-01-04,"conf",FALSE,"Norfolk St.","Maryland Eastern Shore","Maryland Eastern ShoreNorfolk St.1-4",2025
2025-01-04,"conf",FALSE,"Tarleton St.","UT Arlington","UT ArlingtonTarleton St.1-4",2025
2025-01-04,"conf",FALSE,"Mississippi St.","South Carolina","South CarolinaMississippi St.1-4",2025
2025-01-04,"conf",FALSE,"Marshall","Troy","TroyMarshall1-4",2025
2025-01-04,"conf",FALSE,"Kent St.","Ball St.","Ball St.Kent St.1-4",2025
2025-01-04,"conf",FALSE,"North Florida","Lipscomb","LipscombNorth Florida1-4",2025
2025-01-04,"conf",FALSE,"West Georgia","Stetson","StetsonWest Georgia1-4",2025
2025-01-04,"conf",FALSE,"Bryant","Maine","MaineBryant1-4",2025
2025-01-04,"conf",FALSE,"Queens","Florida Gulf Coast","Florida Gulf CoastQueens1-4",2025
2025-01-04,"conf",FALSE,"VMI","Mercer","MercerVMI1-4",2025
2025-01-04,"conf",FALSE,"Eastern Michigan","Northern Illinois","Northern IllinoisEastern Michigan1-4",2025
2025-01-04,"conf",FALSE,"SIU Edwardsville","Lindenwood","LindenwoodSIU Edwardsville1-4",2025
2025-01-04,"conf",FALSE,"Alabama A&M","Arkansas Pine Bluff","Arkansas Pine BluffAlabama A&M1-4",2025
2025-01-04,"conf",FALSE,"Oregon St.","San Diego","San DiegoOregon St.1-4",2025
2025-01-04,"conf",FALSE,"Cal St. Bakersfield","Long Beach St.","Long Beach St.Cal St. Bakersfield1-4",2025
2025-01-04,"conf",FALSE,"Houston","BYU","BYUHouston1-4",2025
2025-01-04,"conf",FALSE,"UTEP","Sam Houston St.","Sam Houston St.UTEP1-4",2025
2025-01-04,"conf",FALSE,"Sacramento St.","Portland St.","Portland St.Sacramento St.1-4",2025
2025-01-04,"conf",FALSE,"Appalachian St.","Texas St.","Texas St.Appalachian St.1-4",2025
2025-01-04,"conf",FALSE,"The Citadel","Chattanooga","ChattanoogaThe Citadel1-4",2025
2025-01-04,"conf",FALSE,"Texas A&M Commerce","McNeese St.","McNeese St.Texas A&M Commerce1-4",2025
2025-01-04,"conf",FALSE,"UNC Greensboro","Furman","FurmanUNC Greensboro1-4",2025
2025-01-04,"conf",FALSE,"UC Irvine","UC Riverside","UC RiversideUC Irvine1-4",2025
2025-01-04,"conf",FALSE,"Valparaiso","Northern Iowa","Northern IowaValparaiso1-4",2025
2025-01-04,"conf",FALSE,"Radford","Winthrop","WinthropRadford1-4",2025
2025-01-04,"conf",FALSE,"Central Michigan","Ohio","OhioCentral Michigan1-4",2025
2025-01-04,"conf",FALSE,"Liberty","Middle Tennessee","Middle TennesseeLiberty1-4",2025
2025-01-04,"conf",FALSE,"Tennessee Tech","Morehead St.","Morehead St.Tennessee Tech1-4",2025
2025-01-04,"conf",FALSE,"Northwestern St.","Nicholls St.","Nicholls St.Northwestern St.1-4",2025
2025-01-04,"conf",FALSE,"Grand Canyon","Southern Utah","Southern UtahGrand Canyon1-4",2025
2025-01-04,"conf",FALSE,"Loyola Marymount","Gonzaga","GonzagaLoyola Marymount1-4",2025
2025-01-04,"conf",FALSE,"Cal St. Fullerton","UC San Diego","UC San DiegoCal St. Fullerton1-4",2025
2025-01-04,"conf",FALSE,"Alabama St.","Mississippi Valley St.","Mississippi Valley St.Alabama St.1-4",2025
2025-01-04,"conf",FALSE,"Jacksonville","Austin Peay","Austin PeayJacksonville1-4",2025
2025-01-04,"conf",FALSE,"Iowa St.","Baylor","BaylorIowa St.1-4",2025
2025-01-04,"conf",FALSE,"Tennessee","Arkansas","ArkansasTennessee1-4",2025
2025-01-04,"conf",FALSE,"UNC Asheville","High Point","High PointUNC Asheville1-4",2025
2025-01-04,"conf",FALSE,"Utah Valley","Abilene Christian","Abilene ChristianUtah Valley1-4",2025
2025-01-04,"conf",FALSE,"Arizona St.","Colorado","ColoradoArizona St.1-4",2025
2025-01-04,"conf",FALSE,"Washington St.","San Francisco","San FranciscoWashington St.1-4",2025
2025-01-04,"conf",FALSE,"Coppin St.","North Carolina Central","North Carolina CentralCoppin St.1-4",2025
2025-01-04,"conf",FALSE,"Kentucky","Florida","FloridaKentucky1-4",2025
2025-01-04,"conf",FALSE,"Tennessee Martin","Southeast Missouri St.","Southeast Missouri St.Tennessee Martin1-4",2025
2025-01-04,"conf",FALSE,"St. John's","Butler","ButlerSt. John's1-4",2025
2025-01-04,"conf",FALSE,"Bradley","Missouri St.","Missouri St.Bradley1-4",2025
2025-01-04,"conf",FALSE,"Old Dominion","Southern Miss","Southern MissOld Dominion1-4",2025
2025-01-04,"conf",FALSE,"Texas Southern","Southern","SouthernTexas Southern1-4",2025
2025-01-04,"conf",FALSE,"Lamar","Houston Christian","Houston ChristianLamar1-4",2025
2025-01-04,"conf",FALSE,"Davidson","Duquesne","DuquesneDavidson1-4",2025
2025-01-04,"conf",FALSE,"Rice","Charlotte","CharlotteRice1-4",2025
2025-01-04,"conf",FALSE,"Western Michigan","Toledo","ToledoWestern Michigan1-4",2025
2025-01-04,"conf",FALSE,"Evansville","Indiana St.","Indiana St.Evansville1-4",2025
2025-01-04,"conf",FALSE,"Howard","Delaware St.","Delaware St.Howard1-4",2025
2025-01-04,"conf",FALSE,"Stephen F. Austin","Incarnate Word","Incarnate WordStephen F. Austin1-4",2025
2025-01-04,"conf",FALSE,"James Madison","Arkansas St.","Arkansas St.James Madison1-4",2025
2025-01-04,"conf",FALSE,"Mississippi","Georgia","GeorgiaMississippi1-4",2025
2025-01-04,"conf",FALSE,"Delaware","Monmouth","MonmouthDelaware1-4",2025
2025-01-04,"conf",FALSE,"Fordham","St. Bonaventure","St. BonaventureFordham1-4",2025
2025-01-04,"conf",FALSE,"Utah St.","Fresno St.","Fresno St.Utah St.1-4",2025
2025-01-04,"conf",FALSE,"North Carolina A&T","Drexel","DrexelNorth Carolina A&T1-4",2025
2025-01-04,"conf",FALSE,"Cincinnati","Arizona","ArizonaCincinnati1-4",2025
2025-01-04,"conf",FALSE,"Idaho","Montana","MontanaIdaho1-4",2025
2025-01-04,"conf",FALSE,"College of Charleston","Towson","TowsonCharleston1-4",2025
2025-01-04,"conf",FALSE,"Albany","UMass Lowell","UMass LowellAlbany1-4",2025
2025-01-04,"conf",FALSE,"Virginia Tech","Miami FL","Miami FLVirginia Tech1-4",2025
2025-01-04,"conf",FALSE,"TCU","Kansas St.","Kansas St.TCU1-4",2025
2025-01-04,"conf",FALSE,"South Dakota","Denver","DenverSouth Dakota1-4",2025
2025-01-04,"conf",FALSE,"Utah","Texas Tech","Texas TechUtah1-4",2025
2025-01-04,"conf",FALSE,"USC","Michigan","MichiganUSC1-4",2025
2025-01-04,"conf",FALSE,"Eastern Washington","Montana St.","Montana St.Eastern Washington1-4",2025
2025-01-04,"conf",FALSE,"Oakland","Robert Morris","Robert MorrisOakland1-4",2025
2025-01-04,"conf",FALSE,"Alcorn St.","Jackson St.","Jackson St.Alcorn St.1-4",2025
2025-01-04,"conf",FALSE,"UMKC","Oral Roberts","Oral RobertsUMKC1-4",2025
2025-01-05,"nond1",FALSE,"Cornell","Penn St.-Schuylkill","Penn St.-SchuylkillCornell1-5",2025
2025-01-05,"conf",FALSE,"East Carolina","Florida Atlantic","Florida AtlanticEast Carolina1-5",2025
2025-01-05,"conf",FALSE,"Sacred Heart","Canisius","CanisiusSacred Heart1-5",2025
2025-01-05,"conf",FALSE,"LIU Brooklyn","Chicago St.","Chicago St.LIU1-5",2025
2025-01-05,"conf",FALSE,"Mount St. Mary's","Niagara","NiagaraMount St. Mary's1-5",2025
2025-01-05,"nond1",FALSE,"Harvard","Bowdoin","BowdoinHarvard1-5",2025
2025-01-05,"conf",FALSE,"Boston University","Army","ArmyBoston University1-5",2025
2025-01-05,"conf",FALSE,"Washington","Illinois","IllinoisWashington1-5",2025
2025-01-05,"conf",FALSE,"Wagner","Fairleigh Dickinson","Fairleigh DickinsonWagner1-5",2025
2025-01-05,"conf",FALSE,"Penn St.","Indiana","IndianaPenn St.1-5",2025
2025-01-05,"conf",FALSE,"Marist","Quinnipiac","QuinnipiacMarist1-5",2025
2025-01-05,"conf",FALSE,"Illinois St.","Southern Illinois","Southern IllinoisIllinois St.1-5",2025
2025-01-05,"conf",FALSE,"Drake","Murray St.","Murray St.Drake1-5",2025
2025-01-05,"conf",FALSE,"St. Francis PA","Stonehill","StonehillSaint Francis1-5",2025
2025-01-05,"conf",FALSE,"Mercyhurst","Central Connecticut","Central ConnecticutMercyhurst1-5",2025
2025-01-05,"conf",FALSE,"Loyola MD","Lehigh","LehighLoyola MD1-5",2025
2025-01-05,"conf",FALSE,"Memphis","North Texas","North TexasMemphis1-5",2025
2025-01-05,"conf",FALSE,"Oregon","Maryland","MarylandOregon1-5",2025
2025-01-05,"conf",FALSE,"Siena","Iona","IonaSiena1-5",2025
2025-01-05,"conf",FALSE,"Rider","Manhattan","ManhattanRider1-5",2025
2025-01-05,"conf",FALSE,"Navy","Lafayette","LafayetteNavy1-5",2025
2025-01-05,"nond1",FALSE,"Brown","JWU (Providence)","JWU (Providence)Brown1-5",2025
2025-01-05,"conf",FALSE,"Purdue","Northwestern","NorthwesternPurdue1-5",2025
2025-01-05,"conf",FALSE,"Bucknell","Colgate","ColgateBucknell1-5",2025
2025-01-05,"conf",FALSE,"American","Holy Cross","Holy CrossAmerican1-5",2025
2025-01-05,"conf",FALSE,"UCF","Kansas","KansasUCF1-5",2025
2025-01-05,"conf",FALSE,"Connecticut","Providence","ProvidenceConnecticut1-5",2025
2025-01-06,"conf",FALSE,"Coppin St.","South Carolina St.","South Carolina St.Coppin St.1-6",2025
2025-01-06,"conf",FALSE,"Southeastern Louisiana","UT Rio Grande Valley","UT Rio Grande ValleySoutheastern Louisiana1-6",2025
2025-01-06,"conf",FALSE,"Wichita St.","South Florida","South FloridaWichita St.1-6",2025
2025-01-06,"conf",FALSE,"Minnesota","Ohio St.","Ohio St.Minnesota1-6",2025
2025-01-06,"conf",FALSE,"Alabama A&M","Mississippi Valley St.","Mississippi Valley St.Alabama A&M1-6",2025
2025-01-06,"conf",FALSE,"Houston","TCU","TCUHouston1-6",2025
2025-01-06,"conf",FALSE,"Delaware St.","Norfolk St.","Norfolk St.Delaware St.1-6",2025
2025-01-06,"conf",FALSE,"Rutgers","Wisconsin","WisconsinRutgers1-6",2025
2025-01-06,"conf",FALSE,"Alabama St.","Arkansas Pine Bluff","Arkansas Pine BluffAlabama St.1-6",2025
2025-01-06,"conf",FALSE,"Texas A&M Commerce","Nicholls St.","Nicholls St.Texas A&M Commerce1-6",2025
2025-01-06,"conf",FALSE,"Texas Southern","Grambling St.","Grambling St.Texas Southern1-6",2025
2025-01-06,"conf",FALSE,"Lamar","Incarnate Word","Incarnate WordLamar1-6",2025
2025-01-06,"conf",FALSE,"Prairie View A&M","Southern","SouthernPrairie View A&M1-6",2025
2025-01-06,"conf",FALSE,"Northwestern St.","McNeese St.","McNeese St.Northwestern St.1-6",2025
2025-01-06,"conf",FALSE,"New Orleans","Texas A&M Corpus Chris","Texas A&M Corpus ChrisNew Orleans1-6",2025
2025-01-06,"conf",FALSE,"Stephen F. Austin","Houston Christian","Houston ChristianStephen F. Austin1-6",2025
2025-01-07,"conf",FALSE,"Eastern Illinois","SIU Edwardsville","SIU EdwardsvilleEastern Illinois1-7",2025
2025-01-07,"conf",FALSE,"Florida","Tennessee","TennesseeFlorida1-7",2025
2025-01-07,"conf",FALSE,"Marquette","Georgetown","GeorgetownMarquette1-7",2025
2025-01-07,"conf",FALSE,"Texas","Auburn","AuburnTexas1-7",2025
2025-01-07,"conf",FALSE,"Boise St.","UNLV","UNLVBoise St.1-7",2025
2025-01-07,"conf",FALSE,"San Jose St.","Utah St.","Utah St.San Jose St.1-7",2025
2025-01-07,"conf",FALSE,"Wyoming","New Mexico","New MexicoWyoming1-7",2025
2025-01-07,"conf",FALSE,"Baylor","Cincinnati","CincinnatiBaylor1-7",2025
2025-01-07,"conf",FALSE,"UAB","Tulane","TulaneUAB1-7",2025
2025-01-07,"conf",FALSE,"Oklahoma St.","Kansas St.","Kansas St.Oklahoma St.1-7",2025
2025-01-07,"conf",FALSE,"Duke","Pittsburgh","PittsburghDuke1-7",2025
2025-01-07,"conf",FALSE,"Missouri","LSU","LSUMissouri1-7",2025
2025-01-07,"conf",FALSE,"Morgan St.","North Carolina Central","North Carolina CentralMorgan St.1-7",2025
2025-01-07,"conf",FALSE,"Louisville","Clemson","ClemsonLouisville1-7",2025
2025-01-07,"conf",FALSE,"BYU","Texas Tech","Texas TechBYU1-7",2025
2025-01-07,"conf",FALSE,"Ball St.","Miami OH","Miami OHBall St.1-7",2025
2025-01-07,"conf",FALSE,"Iowa St.","Utah","UtahIowa St.1-7",2025
2025-01-07,"conf",FALSE,"Toledo","Eastern Michigan","Eastern MichiganToledo1-7",2025
2025-01-07,"conf",FALSE,"UTSA","Tulsa","TulsaUTSA1-7",2025
2025-01-07,"conf",FALSE,"Iowa","Nebraska","NebraskaIowa1-7",2025
2025-01-07,"conf",FALSE,"Georgia","Kentucky","KentuckyGeorgia1-7",2025
2025-01-07,"conf",FALSE,"Vanderbilt","Mississippi St.","Mississippi St.Vanderbilt1-7",2025
2025-01-07,"conf",FALSE,"Buffalo","Ohio","OhioBuffalo1-7",2025
2025-01-07,"conf",FALSE,"West Virginia","Arizona","ArizonaWest Virginia1-7",2025
2025-01-07,"conf",FALSE,"Xavier","St. John's","St. John'sXavier1-7",2025
2025-01-07,"conf",FALSE,"Missouri St.","Illinois Chicago","Illinois ChicagoMissouri St.1-7",2025
2025-01-07,"conf",FALSE,"Saint Mary's","Loyola Marymount","Loyola MarymountSaint Mary's1-7",2025
2025-01-07,"conf",FALSE,"Western Michigan","Bowling Green","Bowling GreenWestern Michigan1-7",2025
2025-01-07,"conf",FALSE,"Colorado St.","Fresno St.","Fresno St.Colorado St.1-7",2025
2025-01-07,"conf",FALSE,"Syracuse","Georgia Tech","Georgia TechSyracuse1-7",2025
2025-01-07,"conf",FALSE,"North Carolina","SMU","SMUNorth Carolina1-7",2025
2025-01-07,"conf",FALSE,"UCLA","Michigan","MichiganUCLA1-7",2025
2025-01-07,"conf",FALSE,"Akron","Central Michigan","Central MichiganAkron1-7",2025
2025-01-07,"conf",FALSE,"Northern Illinois","Kent St.","Kent St.Northern Illinois1-7",2025
2025-01-08,"conf",FALSE,"USC Upstate","Presbyterian","PresbyterianUSC Upstate1-8",2025
2025-01-08,"conf",FALSE,"Northern Iowa","Murray St.","Murray St.Northern Iowa1-8",2025
2025-01-08,"conf",FALSE,"Colgate","Lehigh","LehighColgate1-8",2025
2025-01-08,"conf",FALSE,"Gardner Webb","Winthrop","WinthropGardner Webb1-8",2025
2025-01-08,"conf",FALSE,"Longwood","UNC Asheville","UNC AshevilleLongwood1-8",2025
2025-01-08,"conf",FALSE,"La Salle","Loyola Chicago","Loyola ChicagoLa Salle1-8",2025
2025-01-08,"conf",FALSE,"San Diego St.","Air Force","Air ForceSan Diego St.1-8",2025
