fvg_date,fvg_tf_min,fvg_direction,fvg_low,fvg_high,fvg_ce,fvg_size_pts,touch_ordinal,touch_ts,touch_date,touch_hour,days_since_fvg,touch_px,max_penetration,touch_position,reversed,react_mfe,react_mae
2026-01-08,5,bearish,25729.75,25774.0,25751.875,44.25,3,2026-01-09 05:21:00-05:00,2026-01-09,5,1,25732.5,0.1807909604519774,edge_near,True,11.25,-5.25
2026-01-08,5,bearish,25729.75,25774.0,25751.875,44.25,4,2026-01-09 05:38:00-05:00,2026-01-09,5,1,25728.25,0.04519774011299435,edge_near,False,7.0,-31.5
2026-01-08,5,bearish,25729.75,25774.0,25751.875,44.25,5,2026-01-09 05:47:00-05:00,2026-01-09,5,1,25729.25,0.13559322033898305,edge_near,False,8.0,-37.75
2026-01-08,5,bearish,25729.75,25774.0,25751.875,44.25,6,2026-01-09 06:05:00-05:00,2026-01-09,6,1,25732.5,0.096045197740113,edge_near,False,8.75,-34.5
2026-01-08,5,bearish,25676.25,25676.5,25676.375,0.25,1,2026-01-09 00:03:00-05:00,2026-01-09,0,1,25676.0,1.0,filled,False,9.25,-26.0
2026-01-08,5,bearish,25676.25,25676.5,25676.375,0.25,2,2026-01-09 00:13:00-05:00,2026-01-09,0,1,25677.25,1.0,filled,True,10.5,-24.75
2026-01-08,5,bearish,25676.25,25676.5,25676.375,0.25,3,2026-01-09 00:21:00-05:00,2026-01-09,0,1,25678.0,1.0,filled,True,11.25,-24.0
2026-01-08,5,bearish,25676.25,25676.5,25676.375,0.25,4,2026-01-09 00:30:00-05:00,2026-01-09,0,1,25678.0,1.0,filled,True,11.25,-24.0
2026-01-08,5,bearish,25676.25,25676.5,25676.375,0.25,5,2026-01-09 00:33:00-05:00,2026-01-09,0,1,25675.75,1.0,filled,False,9.0,-26.25
2026-01-08,5,bearish,25676.25,25676.5,25676.375,0.25,6,2026-01-09 00:42:00-05:00,2026-01-09,0,1,25672.25,1.0,filled,False,5.0,-29.75
2026-01-08,5,bearish,25615.0,25618.5,25616.75,3.5,1,2026-01-09 10:08:00-05:00,2026-01-09,10,1,25638.75,1.0,filled,True,23.0,-240.25
2026-01-08,5,bearish,25615.0,25618.5,25616.75,3.5,2,2026-01-14 09:45:00-05:00,2026-01-14,9,6,25617.0,1.0,filled,True,84.0,-78.0
2026-01-08,5,bearish,25615.0,25618.5,25616.75,3.5,3,2026-01-14 09:53:00-05:00,2026-01-14,9,6,25620.25,1.0,filled,True,150.75,-74.75
2026-01-08,5,bearish,25615.0,25618.5,25616.75,3.5,4,2026-01-14 09:55:00-05:00,2026-01-14,9,6,25622.75,1.0,filled,True,153.25,-72.25
2026-01-08,5,bearish,25615.0,25618.5,25616.75,3.5,5,2026-01-14 10:11:00-05:00,2026-01-14,10,6,25613.0,1.0,filled,True,143.5,-82.0
2026-01-08,5,bearish,25615.0,25618.5,25616.75,3.5,6,2026-01-14 10:29:00-05:00,2026-01-14,10,6,25613.0,1.0,filled,True,143.5,-21.25
2026-01-09,5,bearish,25803.25,25803.5,25803.375,0.25,1,2026-01-11 19:38:00-05:00,2026-01-11,19,2,25783.0,1.0,filled,True,59.5,-51.25
2026-01-09,5,bearish,25803.25,25803.5,25803.375,0.25,2,2026-01-11 19:42:00-05:00,2026-01-11,19,2,25799.25,1.0,filled,True,75.75,-16.5
2026-01-09,5,bearish,25803.25,25803.5,25803.375,0.25,3,2026-01-11 19:46:00-05:00,2026-01-11,19,2,25807.5,1.0,filled,True,84.0,-6.25
2026-01-09,5,bearish,25803.25,25803.5,25803.375,0.25,4,2026-01-11 19:49:00-05:00,2026-01-11,19,2,25804.5,1.0,filled,True,81.0,-6.0
2026-01-09,5,bearish,25803.25,25803.5,25803.375,0.25,5,2026-01-12 09:31:00-05:00,2026-01-12,9,3,25825.5,1.0,filled,True,42.25,-107.75
2026-01-09,5,bearish,25803.25,25803.5,25803.375,0.25,6,2026-01-13 15:33:00-05:00,2026-01-13,15,4,25806.75,1.0,filled,False,3.5,-120.0
2026-01-09,5,bearish,25773.5,25792.5,25783.0,19.0,1,2026-01-11 19:38:00-05:00,2026-01-11,19,2,25783.0,1.0,filled,True,59.5,-51.25
2026-01-09,5,bearish,25773.5,25792.5,25783.0,19.0,2,2026-01-11 19:50:00-05:00,2026-01-11,19,2,25793.5,1.0,filled,True,70.0,-11.25
2026-01-09,5,bearish,25773.5,25792.5,25783.0,19.0,3,2026-01-11 20:45:00-05:00,2026-01-11,20,2,25777.75,0.6052631578947368,through_CE,True,46.75,-7.25
2026-01-09,5,bearish,25773.5,25792.5,25783.0,19.0,4,2026-01-12 09:30:00-05:00,2026-01-12,9,3,25792.5,1.0,filled,True,48.75,-140.75
2026-01-09,5,bearish,25773.5,25792.5,25783.0,19.0,5,2026-01-14 05:21:00-05:00,2026-01-14,5,5,25792.5,1.0,filled,True,81.0,-21.75
2026-01-09,5,bearish,25773.5,25792.5,25783.0,19.0,6,2026-01-14 05:29:00-05:00,2026-01-14,5,5,25770.5,0.07894736842105263,edge_near,True,59.0,-4.5
2026-01-09,5,bearish,25736.5,25752.75,25744.625,16.25,1,2026-01-11 20:24:00-05:00,2026-01-11,20,2,25759.5,1.0,filled,True,36.0,-25.5
2026-01-09,5,bearish,25736.5,25752.75,25744.625,16.25,2,2026-01-11 20:26:00-05:00,2026-01-11,20,2,25750.25,1.0,filled,True,26.75,-34.75
2026-01-09,5,bearish,25736.5,25752.75,25744.625,16.25,3,2026-01-11 20:30:00-05:00,2026-01-11,20,2,25738.5,1.0,filled,True,15.0,-46.5
2026-01-09,5,bearish,25736.5,25752.75,25744.625,16.25,4,2026-01-11 21:09:00-05:00,2026-01-11,21,2,25754.0,1.0,filled,True,23.0,-10.5
2026-01-09,5,bearish,25736.5,25752.75,25744.625,16.25,5,2026-01-11 21:39:00-05:00,2026-01-11,21,2,25753.75,1.0,filled,True,16.0,-10.75
2026-01-09,5,bearish,25736.5,25752.75,25744.625,16.25,6,2026-01-11 21:52:00-05:00,2026-01-11,21,2,25751.75,1.0,filled,True,41.75,-8.75
2026-01-09,5,bullish,25715.25,25730.75,25723.0,15.5,1,2026-01-11 20:35:00-05:00,2026-01-11,20,2,25741.25,0.46774193548387094,approached_CE,True,43.75,-17.75
2026-01-09,5,bullish,25715.25,25730.75,25723.0,15.5,2,2026-01-11 22:47:00-05:00,2026-01-11,22,2,25715.5,1.0,filled,True,24.75,-5.5
2026-01-09,5,bullish,25715.25,25730.75,25723.0,15.5,3,2026-01-11 23:03:00-05:00,2026-01-11,23,2,25726.5,1.0,filled,True,11.75,-11.5
2026-01-09,5,bullish,25715.25,25730.75,25723.0,15.5,4,2026-01-11 23:35:00-05:00,2026-01-11,23,2,25730.5,0.14516129032258066,edge_near,True,12.5,-43.25
2026-01-09,5,bullish,25715.25,25730.75,25723.0,15.5,5,2026-01-11 23:40:00-05:00,2026-01-11,23,2,25732.25,0.03225806451612903,edge_near,True,10.75,-45.0
2026-01-09,5,bullish,25715.25,25730.75,25723.0,15.5,6,2026-01-11 23:43:00-05:00,2026-01-11,23,2,25732.0,0.27419354838709675,approached_CE,True,11.0,-44.75
2026-01-12,5,bullish,25750.75,25844.5,25797.625,93.75,1,2026-01-13 10:21:00-05:00,2026-01-13,10,1,25847.5,0.06933333333333333,edge_near,True,77.0,-41.5
2026-01-12,5,bullish,25750.75,25844.5,25797.625,93.75,2,2026-01-13 10:24:00-05:00,2026-01-13,10,1,25837.5,0.34933333333333333,approached_CE,True,87.0,-31.5
2026-01-12,5,bullish,25750.75,25844.5,25797.625,93.75,3,2026-01-13 10:37:00-05:00,2026-01-13,10,1,25855.25,0.4106666666666667,approached_CE,True,98.0,-49.25
2026-01-12,5,bullish,25750.75,25844.5,25797.625,93.75,4,2026-01-13 13:50:00-05:00,2026-01-13,13,1,25844.0,0.07733333333333334,edge_near,True,29.0,-22.5
2026-01-12,5,bullish,25750.75,25844.5,25797.625,93.75,5,2026-01-13 13:55:00-05:00,2026-01-13,13,1,25838.25,0.24533333333333332,edge_near,True,44.25,-16.75
2026-01-12,5,bullish,25750.75,25844.5,25797.625,93.75,6,2026-01-13 14:24:00-05:00,2026-01-13,14,1,25853.0,0.04533333333333334,edge_near,True,32.5,-19.25
2026-01-12,5,bullish,25875.0,25890.0,25882.5,15.0,1,2026-01-13 00:00:00-05:00,2026-01-13,0,1,25885.0,0.8333333333333334,filled,True,22.5,-7.5
2026-01-12,5,bullish,25875.0,25890.0,25882.5,15.0,2,2026-01-13 00:33:00-05:00,2026-01-13,0,1,25890.0,0.4166666666666667,approached_CE,True,35.25,-6.25
2026-01-12,5,bullish,25875.0,25890.0,25882.5,15.0,3,2026-01-13 04:43:00-05:00,2026-01-13,4,1,25897.5,0.16666666666666666,edge_near,True,18.25,-30.25
2026-01-12,5,bullish,25875.0,25890.0,25882.5,15.0,4,2026-01-13 05:10:00-05:00,2026-01-13,5,1,25891.75,0.25,approached_CE,False,7.0,-24.5
2026-01-12,5,bullish,25875.0,25890.0,25882.5,15.0,5,2026-01-13 05:13:00-05:00,2026-01-13,5,1,25885.5,1.0,filled,True,10.5,-18.25
2026-01-12,5,bullish,25875.0,25890.0,25882.5,15.0,6,2026-01-13 05:41:00-05:00,2026-01-13,5,1,25887.0,0.9833333333333333,filled,False,8.5,-16.25
2026-01-14,5,bearish,25674.25,25688.25,25681.25,14.0,1,2026-01-15 01:15:00-05:00,2026-01-15,1,1,25690.25,1.0,filled,True,46.0,-32.5
2026-01-14,5,bearish,25674.25,25688.25,25681.25,14.0,2,2026-01-15 01:31:00-05:00,2026-01-15,1,1,25691.25,1.0,filled,True,12.75,-31.5
2026-01-14,5,bearish,25674.25,25688.25,25681.25,14.0,3,2026-01-15 01:35:00-05:00,2026-01-15,1,1,25691.0,1.0,filled,True,12.5,-31.75
2026-01-14,5,bearish,25674.25,25688.25,25681.25,14.0,4,2026-01-15 01:37:00-05:00,2026-01-15,1,1,25687.5,1.0,filled,False,9.0,-35.25
2026-01-14,5,bearish,25674.25,25688.25,25681.25,14.0,5,2026-01-15 02:05:00-05:00,2026-01-15,2,1,25688.5,1.0,filled,True,15.0,-14.5
2026-01-14,5,bearish,25674.25,25688.25,25681.25,14.0,6,2026-01-15 02:18:00-05:00,2026-01-15,2,1,25679.0,1.0,filled,False,5.5,-68.5
2026-01-14,5,bearish,25589.5,25610.0,25599.75,20.5,1,2026-01-15 00:04:00-05:00,2026-01-15,0,1,25589.5,1.0,filled,False,2.25,-58.25
2026-01-14,5,bearish,25589.5,25610.0,25599.75,20.5,2,2026-01-15 00:20:00-05:00,2026-01-15,0,1,25612.25,1.0,filled,False,7.75,-102.0
2026-01-14,5,bearish,25589.5,25610.0,25599.75,20.5,3,2026-01-15 00:24:00-05:00,2026-01-15,0,1,25610.25,1.0,filled,False,5.75,-104.5
2026-01-14,5,bearish,25589.5,25610.0,25599.75,20.5,4,2026-01-15 00:35:00-05:00,2026-01-15,0,1,25610.25,1.0,filled,False,1.75,-109.5
2026-01-14,5,bearish,25589.5,25610.0,25599.75,20.5,5,2026-01-16 10:41:00-05:00,2026-01-16,10,2,25606.5,1.0,filled,True,16.25,-131.75
2026-01-14,5,bearish,25589.5,25610.0,25599.75,20.5,6,2026-01-16 10:46:00-05:00,2026-01-16,10,2,25610.75,1.0,filled,True,10.5,-142.5
2026-01-15,5,bullish,25902.0,25906.0,25904.0,4.0,1,2026-01-26 11:27:00-05:00,2026-01-26,11,11,25901.25,1.0,filled,True,31.25,-13.5
2026-01-15,5,bullish,25902.0,25906.0,25904.0,4.0,2,2026-01-26 11:34:00-05:00,2026-01-26,11,11,25903.0,1.0,filled,True,29.5,-15.25
2026-01-15,5,bullish,25902.0,25906.0,25904.0,4.0,3,2026-01-26 11:39:00-05:00,2026-01-26,11,11,25907.0,1.0,filled,True,25.5,-19.25
2026-01-15,5,bullish,25902.0,25906.0,25904.0,4.0,4,2026-01-26 11:46:00-05:00,2026-01-26,11,11,25906.75,1.0,filled,True,25.75,-19.0
2026-01-15,5,bullish,25902.0,25906.0,25904.0,4.0,5,2026-01-26 11:51:00-05:00,2026-01-26,11,11,25905.0,1.0,filled,True,27.5,-23.25
2026-01-15,5,bullish,25902.0,25906.0,25904.0,4.0,6,2026-01-26 12:30:00-05:00,2026-01-26,12,11,25906.75,1.0,filled,True,14.75,-33.5
2026-01-15,5,bullish,25915.25,25922.5,25918.875,7.25,1,2026-01-26 11:31:00-05:00,2026-01-26,11,11,25921.0,1.0,filled,True,11.5,-33.25
2026-01-15,5,bullish,25915.25,25922.5,25918.875,7.25,2,2026-01-26 11:37:00-05:00,2026-01-26,11,11,25915.75,1.0,filled,True,16.75,-28.0
2026-01-15,5,bullish,25915.25,25922.5,25918.875,7.25,3,2026-01-26 12:01:00-05:00,2026-01-26,12,11,25916.5,1.0,filled,True,16.0,-37.75
2026-01-15,5,bullish,25915.25,25922.5,25918.875,7.25,4,2026-01-26 12:08:00-05:00,2026-01-26,12,11,25922.75,1.0,filled,False,5.0,-44.0
2026-01-15,5,bullish,25915.25,25922.5,25918.875,7.25,5,2026-01-26 12:17:00-05:00,2026-01-26,12,11,25918.75,1.0,filled,False,8.75,-45.5
2026-01-15,5,bullish,25915.25,25922.5,25918.875,7.25,6,2026-01-26 12:20:00-05:00,2026-01-26,12,11,25918.0,1.0,filled,False,9.5,-44.75
2026-01-15,5,bearish,25897.0,25922.5,25909.75,25.5,1,2026-01-26 10:55:00-05:00,2026-01-26,10,11,25892.5,0.06862745098039216,edge_near,True,41.75,-35.75
2026-01-15,5,bearish,25897.0,25922.5,25909.75,25.5,2,2026-01-26 11:10:00-05:00,2026-01-26,11,11,25887.0,0.0196078431372549,edge_near,True,36.25,-45.5
2026-01-15,5,bearish,25897.0,25922.5,25909.75,25.5,3,2026-01-26 11:25:00-05:00,2026-01-26,11,11,25889.5,0.11764705882352941,edge_near,False,4.75,-43.0
2026-01-15,5,bearish,25897.0,25922.5,25909.75,25.5,4,2026-01-26 11:27:00-05:00,2026-01-26,11,11,25901.25,1.0,filled,True,13.5,-31.25
2026-01-15,5,bearish,25897.0,25922.5,25909.75,25.5,5,2026-01-26 11:50:00-05:00,2026-01-26,11,11,25894.0,1.0,filled,True,12.25,-38.5
2026-01-15,5,bearish,25897.0,25922.5,25909.75,25.5,6,2026-01-26 12:08:00-05:00,2026-01-26,12,11,25922.75,1.0,filled,True,44.0,-5.0
2026-01-16,5,bullish,25842.0,25842.25,25842.125,0.25,1,2026-01-23 11:03:00-05:00,2026-01-23,11,7,25844.25,1.0,filled,False,1.25,-83.5
2026-01-16,5,bullish,25842.0,25842.25,25842.125,0.25,2,2026-01-26 09:57:00-05:00,2026-01-26,9,10,25849.75,1.0,filled,True,49.0,-46.75
2026-01-16,5,bullish,25842.0,25842.25,25842.125,0.25,3,2026-01-26 10:14:00-05:00,2026-01-26,10,10,25839.25,1.0,filled,True,59.5,-10.25
2026-01-16,5,bullish,25842.0,25842.25,25842.125,0.25,4,2026-01-26 10:28:00-05:00,2026-01-26,10,10,25842.25,1.0,filled,True,67.25,-9.25
2026-01-16,5,bullish,25842.0,25842.25,25842.125,0.25,5,2026-01-26 10:42:00-05:00,2026-01-26,10,10,25850.5,1.0,filled,True,77.75,-17.5
2026-01-16,5,bullish,25842.0,25842.25,25842.125,0.25,6,2026-01-26 15:56:00-05:00,2026-01-26,15,10,25846.5,1.0,filled,True,24.5,-12.75
2026-01-16,5,bearish,25787.25,25807.0,25797.125,19.75,1,2026-01-23 10:47:00-05:00,2026-01-23,10,7,25788.25,1.0,filled,True,27.5,-57.25
2026-01-16,5,bearish,25787.25,25807.0,25797.125,19.75,2,2026-01-23 11:07:00-05:00,2026-01-23,11,7,25807.25,1.0,filled,True,46.5,-25.0
2026-01-16,5,bearish,25787.25,25807.0,25797.125,19.75,3,2026-01-23 11:24:00-05:00,2026-01-23,11,7,25816.0,1.0,filled,True,55.25,-12.5
2026-01-16,5,bearish,25787.25,25807.0,25797.125,19.75,4,2026-01-23 11:26:00-05:00,2026-01-23,11,7,25809.0,1.0,filled,True,48.25,-19.5
2026-01-16,5,bearish,25787.25,25807.0,25797.125,19.75,5,2026-01-23 11:36:00-05:00,2026-01-23,11,7,25790.0,1.0,filled,True,24.0,-38.5
2026-01-16,5,bearish,25787.25,25807.0,25797.125,19.75,6,2026-01-23 11:43:00-05:00,2026-01-23,11,7,25809.0,1.0,filled,True,86.75,-19.5
2026-01-16,5,bearish,25753.0,25775.0,25764.0,22.0,1,2026-01-23 10:22:00-05:00,2026-01-23,10,7,25750.25,0.5340909090909091,through_CE,True,27.75,-95.25
2026-01-16,5,bearish,25753.0,25775.0,25764.0,22.0,2,2026-01-23 10:30:00-05:00,2026-01-23,10,7,25754.5,1.0,filled,False,9.75,-91.0
2026-01-16,5,bearish,25753.0,25775.0,25764.0,22.0,3,2026-01-23 10:44:00-05:00,2026-01-23,10,7,25781.25,1.0,filled,True,20.5,-64.25
2026-01-16,5,bearish,25753.0,25775.0,25764.0,22.0,4,2026-01-23 11:32:00-05:00,2026-01-23,11,7,25767.0,1.0,filled,False,6.25,-61.5
2026-01-16,5,bearish,25753.0,25775.0,25764.0,22.0,5,2026-01-23 12:00:00-05:00,2026-01-23,12,7,25772.5,1.0,filled,True,89.75,-35.75
2026-01-16,5,bearish,25753.0,25775.0,25764.0,22.0,6,2026-01-23 12:34:00-05:00,2026-01-23,12,7,25777.25,1.0,filled,True,94.5,-12.5
2026-01-19,5,bearish,25299.5,25305.0,25302.25,5.5,1,2026-01-20 01:28:00-05:00,2026-01-20,1,1,25302.75,1.0,filled,True,46.25,-17.75
2026-01-19,5,bearish,25299.5,25305.0,25302.25,5.5,2,2026-01-20 01:56:00-05:00,2026-01-20,1,1,25299.25,1.0,filled,True,42.75,-21.25
2026-01-19,5,bearish,25299.5,25305.0,25302.25,5.5,3,2026-01-20 02:05:00-05:00,2026-01-20,2,1,25299.25,1.0,filled,True,58.75,-19.5
2026-01-19,5,bearish,25299.5,25305.0,25302.25,5.5,4,2026-01-20 02:08:00-05:00,2026-01-20,2,1,25306.75,1.0,filled,True,79.0,-12.0
2026-01-19,5,bearish,25299.5,25305.0,25302.25,5.5,5,2026-01-20 02:11:00-05:00,2026-01-20,2,1,25301.0,1.0,filled,True,73.25,-10.25
2026-01-19,5,bearish,25299.5,25305.0,25302.25,5.5,6,2026-01-20 02:28:00-05:00,2026-01-20,2,1,25301.0,0.36363636363636365,approached_CE,True,76.0,-0.5
2026-01-19,5,bearish,25267.0,25281.5,25274.25,14.5,1,2026-01-20 01:32:00-05:00,2026-01-20,1,1,25281.75,1.0,filled,True,25.25,-38.75
2026-01-19,5,bearish,25267.0,25281.5,25274.25,14.5,2,2026-01-20 01:39:00-05:00,2026-01-20,1,1,25284.75,1.0,filled,True,28.25,-35.75
2026-01-19,5,bearish,25267.0,25281.5,25274.25,14.5,3,2026-01-20 01:46:00-05:00,2026-01-20,1,1,25276.25,1.0,filled,True,19.75,-44.25
2026-01-19,5,bearish,25267.0,25281.5,25274.25,14.5,4,2026-01-20 02:17:00-05:00,2026-01-20,2,1,25278.75,1.0,filled,True,51.0,-22.75
2026-01-19,5,bearish,25267.0,25281.5,25274.25,14.5,5,2026-01-20 02:27:00-05:00,2026-01-20,2,1,25287.5,1.0,filled,True,62.5,-14.0
2026-01-19,5,bearish,25267.0,25281.5,25274.25,14.5,6,2026-01-20 02:34:00-05:00,2026-01-20,2,1,25282.0,1.0,filled,True,75.0,-12.75
2026-01-19,5,bullish,25266.0,25286.75,25276.375,20.75,1,2026-01-20 01:32:00-05:00,2026-01-20,1,1,25281.75,0.8313253012048193,filled,True,38.75,-25.25
2026-01-19,5,bullish,25266.0,25286.75,25276.375,20.75,2,2026-01-20 01:46:00-05:00,2026-01-20,1,1,25276.25,1.0,filled,True,44.25,-19.75
2026-01-19,5,bullish,25266.0,25286.75,25276.375,20.75,3,2026-01-20 02:15:00-05:00,2026-01-20,2,1,25289.75,1.0,filled,True,11.75,-62.0
2026-01-19,5,bullish,25266.0,25286.75,25276.375,20.75,4,2026-01-20 02:30:00-05:00,2026-01-20,2,1,25290.5,0.1566265060240964,edge_near,True,10.75,-72.25
2026-01-19,5,bullish,25266.0,25286.75,25276.375,20.75,5,2026-01-20 02:33:00-05:00,2026-01-20,2,1,25287.25,1.0,filled,True,13.5,-80.25
2026-01-19,5,bullish,25266.0,25286.75,25276.375,20.75,6,2026-01-20 03:10:00-05:00,2026-01-20,3,1,25269.5,1.0,filled,False,9.5,-102.75
2026-01-19,5,bullish,25291.75,25311.75,25301.75,20.0,1,2026-01-20 01:26:00-05:00,2026-01-20,1,1,25312.75,1.0,filled,False,7.75,-56.25
2026-01-19,5,bullish,25291.75,25311.75,25301.75,20.0,2,2026-01-20 01:37:00-05:00,2026-01-20,1,1,25295.75,1.0,filled,True,24.75,-39.25
2026-01-19,5,bullish,25291.75,25311.75,25301.75,20.0,3,2026-01-20 01:41:00-05:00,2026-01-20,1,1,25289.5,1.0,filled,True,31.0,-33.0
2026-01-19,5,bullish,25291.75,25311.75,25301.75,20.0,4,2026-01-20 01:43:00-05:00,2026-01-20,1,1,25292.75,1.0,filled,True,27.75,-36.25
2026-01-19,5,bullish,25291.75,25311.75,25301.75,20.0,5,2026-01-20 01:52:00-05:00,2026-01-20,1,1,25291.25,1.0,filled,True,29.25,-34.75
2026-01-19,5,bullish,25291.75,25311.75,25301.75,20.0,6,2026-01-20 02:22:00-05:00,2026-01-20,2,1,25291.25,1.0,filled,True,10.25,-66.25
2026-01-20,5,bullish,25224.5,25232.5,25228.5,8.0,1,2026-01-21 00:40:00-05:00,2026-01-21,0,1,25225.0,1.0,filled,False,9.5,-16.25
2026-01-20,5,bullish,25224.5,25232.5,25228.5,8.0,2,2026-01-21 00:43:00-05:00,2026-01-21,0,1,25224.5,1.0,filled,True,10.0,-15.75
2026-01-20,5,bullish,25224.5,25232.5,25228.5,8.0,3,2026-01-21 01:09:00-05:00,2026-01-21,1,1,25221.75,1.0,filled,True,12.75,-30.0
2026-01-20,5,bullish,25224.5,25232.5,25228.5,8.0,4,2026-01-21 01:19:00-05:00,2026-01-21,1,1,25225.75,1.0,filled,True,19.25,-34.0
2026-01-20,5,bullish,25224.5,25232.5,25228.5,8.0,5,2026-01-21 01:31:00-05:00,2026-01-21,1,1,25223.25,1.0,filled,True,23.5,-31.5
2026-01-20,5,bullish,25224.5,25232.5,25228.5,8.0,6,2026-01-21 02:11:00-05:00,2026-01-21,2,1,25224.25,1.0,filled,True,22.5,-24.75
2026-01-20,5,bullish,25253.5,25276.0,25264.75,22.5,1,2026-01-21 09:25:00-05:00,2026-01-21,9,1,25252.25,1.0,filled,True,124.75,-123.75
2026-01-20,5,bullish,25253.5,25276.0,25264.75,22.5,2,2026-01-21 09:50:00-05:00,2026-01-21,9,1,25248.5,1.0,filled,True,231.5,-20.0
2026-01-20,5,bullish,25253.5,25276.0,25264.75,22.5,3,2026-01-21 11:46:00-05:00,2026-01-21,11,1,25283.5,0.32222222222222224,approached_CE,True,26.5,-140.75
2026-01-20,5,bullish,25253.5,25276.0,25264.75,22.5,4,2026-01-21 11:51:00-05:00,2026-01-21,11,1,25258.5,1.0,filled,True,37.0,-115.75
2026-01-20,5,bullish,25253.5,25276.0,25264.75,22.5,5,2026-01-21 12:01:00-05:00,2026-01-21,12,1,25257.25,1.0,filled,False,5.5,-114.5
2026-01-20,5,bullish,25253.5,25276.0,25264.75,22.5,6,2026-01-21 12:58:00-05:00,2026-01-21,12,1,25256.25,1.0,filled,True,38.5,-105.0
2026-01-21,5,bullish,25162.75,25181.0,25171.875,18.25,1,2026-02-02 01:38:00-05:00,2026-02-02,1,12,25192.75,0.0410958904109589,edge_near,True,119.25,-12.5
2026-01-21,5,bullish,25162.75,25181.0,25171.875,18.25,2,2026-02-04 10:00:00-05:00,2026-02-04,10,14,25153.0,1.0,filled,True,152.75,-45.25
2026-01-21,5,bullish,25162.75,25181.0,25171.875,18.25,3,2026-02-04 10:03:00-05:00,2026-02-04,10,14,25158.75,1.0,filled,True,147.0,-83.75
2026-01-21,5,bullish,25162.75,25181.0,25171.875,18.25,4,2026-02-04 10:18:00-05:00,2026-02-04,10,14,25208.0,0.0547945205479452,edge_near,True,97.75,-155.75
2026-01-21,5,bullish,25162.75,25181.0,25171.875,18.25,5,2026-02-04 10:34:00-05:00,2026-02-04,10,14,25175.25,1.0,filled,True,95.75,-133.5
2026-01-21,5,bullish,25162.75,25181.0,25171.875,18.25,6,2026-02-04 10:38:00-05:00,2026-02-04,10,14,25227.75,1.0,filled,True,43.25,-187.5
2026-01-21,5,bullish,25206.25,25228.5,25217.375,22.25,1,2026-02-01 23:05:00-05:00,2026-02-01,23,11,25232.75,0.5393258426966292,through_CE,True,143.25,-16.25
2026-01-21,5,bullish,25206.25,25228.5,25217.375,22.25,2,2026-02-01 23:11:00-05:00,2026-02-01,23,11,25228.5,0.48314606741573035,approached_CE,True,147.5,-10.75
2026-01-21,5,bullish,25206.25,25228.5,25217.375,22.25,3,2026-02-02 01:08:00-05:00,2026-02-02,1,12,25227.0,1.0,filled,True,58.75,-46.75
2026-01-21,5,bullish,25206.25,25228.5,25217.375,22.25,4,2026-02-02 01:19:00-05:00,2026-02-02,1,12,25218.5,1.0,filled,True,88.5,-38.25
2026-01-21,5,bullish,25206.25,25228.5,25217.375,22.25,5,2026-02-02 01:32:00-05:00,2026-02-02,1,12,25222.75,1.0,filled,True,88.5,-42.5
2026-01-21,5,bullish,25206.25,25228.5,25217.375,22.25,6,2026-02-02 01:40:00-05:00,2026-02-02,1,12,25212.5,1.0,filled,True,110.0,-26.25
2026-01-21,5,bullish,25244.25,25276.0,25260.125,31.75,1,2026-02-01 22:57:00-05:00,2026-02-01,22,11,25271.75,1.0,filled,True,104.25,-55.25
2026-01-21,5,bullish,25244.25,25276.0,25260.125,31.75,2,2026-02-01 23:06:00-05:00,2026-02-01,23,11,25238.25,1.0,filled,True,137.75,-21.75
2026-01-21,5,bullish,25244.25,25276.0,25260.125,31.75,3,2026-02-01 23:13:00-05:00,2026-02-01,23,11,25245.75,1.0,filled,True,130.25,-14.0
2026-01-21,5,bullish,25244.25,25276.0,25260.125,31.75,4,2026-02-02 00:26:00-05:00,2026-02-02,0,12,25272.5,1.0,filled,True,21.0,-86.5
2026-01-21,5,bullish,25244.25,25276.0,25260.125,31.75,5,2026-02-02 00:49:00-05:00,2026-02-02,0,12,25262.0,1.0,filled,True,21.25,-81.75
2026-01-21,5,bullish,25244.25,25276.0,25260.125,31.75,6,2026-02-02 01:28:00-05:00,2026-02-02,1,12,25244.0,1.0,filled,True,63.0,-63.75
2026-01-21,5,bullish,25290.0,25313.5,25301.75,23.5,1,2026-02-01 22:33:00-05:00,2026-02-01,22,11,25329.75,0.14893617021276595,edge_near,False,9.75,-113.25
2026-01-21,5,bullish,25290.0,25313.5,25301.75,23.5,2,2026-02-01 22:35:00-05:00,2026-02-01,22,11,25308.5,1.0,filled,True,26.75,-92.0
2026-01-21,5,bullish,25290.0,25313.5,25301.75,23.5,3,2026-02-01 23:16:00-05:00,2026-02-01,23,11,25292.25,1.0,filled,True,83.75,-29.75
2026-01-21,5,bullish,25290.0,25313.5,25301.75,23.5,4,2026-02-02 00:08:00-05:00,2026-02-02,0,12,25313.75,1.0,filled,True,11.25,-90.25
2026-01-21,5,bullish,25290.0,25313.5,25301.75,23.5,5,2026-02-02 02:09:00-05:00,2026-02-02,2,12,25304.25,1.0,filled,True,90.0,-49.5
2026-01-21,5,bullish,25290.0,25313.5,25301.75,23.5,6,2026-02-02 02:20:00-05:00,2026-02-02,2,12,25293.5,1.0,filled,True,100.75,-17.25
