fvg_date,level,level_price,touch_ordinal,touch_ts,touch_date,touch_hour,days_since,approach,candle_dir,is_manip,reversed,mfe,mae
2026-02-10,ce,25283.125,4,2026-02-11 01:26:00-05:00,2026-02-11,1,1,from_above,-1,False,False,7.75,-29.75
2026-02-10,ce,25283.125,5,2026-02-11 01:30:00-05:00,2026-02-11,1,1,from_below,-1,False,True,27.25,-10.25
2026-02-10,ce,25283.125,6,2026-02-11 01:38:00-05:00,2026-02-11,1,1,from_below,-1,False,True,28.0,-9.5
2026-02-11,h,25436.25,1,2026-02-25 16:31:00-05:00,2026-02-25,16,14,from_below,1,False,True,50.5,-55.0
2026-02-11,h,25436.25,2,2026-02-25 16:45:00-05:00,2026-02-25,16,14,from_above,1,False,True,29.75,-6.25
2026-02-11,l,25365.5,1,2026-02-12 03:00:00-05:00,2026-02-12,3,1,from_below,1,False,True,37.75,-7.25
2026-02-11,l,25365.5,2,2026-02-12 03:07:00-05:00,2026-02-12,3,1,from_below,1,False,True,40.0,-4.75
2026-02-11,l,25365.5,3,2026-02-12 04:11:00-05:00,2026-02-12,4,1,from_below,1,False,True,27.5,-17.0
2026-02-11,l,25365.5,4,2026-02-12 04:18:00-05:00,2026-02-12,4,1,from_below,1,False,True,25.75,-18.75
2026-02-11,l,25365.5,5,2026-02-12 05:02:00-05:00,2026-02-12,5,1,from_below,1,False,True,28.25,-11.25
2026-02-11,l,25365.5,6,2026-02-12 06:19:00-05:00,2026-02-12,6,1,from_below,1,False,True,21.0,-8.0
2026-02-11,ce,25400.875,1,2026-02-12 08:40:00-05:00,2026-02-12,8,1,from_below,1,False,True,89.0,-16.0
2026-02-11,ce,25400.875,2,2026-02-12 08:47:00-05:00,2026-02-12,8,1,from_above,1,False,False,8.75,-139.75
2026-02-11,ce,25400.875,3,2026-02-12 08:56:00-05:00,2026-02-12,8,1,from_below,1,False,True,179.25,-7.25
2026-02-11,ce,25400.875,4,2026-02-25 16:06:00-05:00,2026-02-25,16,14,from_below,1,False,True,23.5,-97.5
2026-02-11,ce,25400.875,5,2026-02-25 16:13:00-05:00,2026-02-25,16,14,from_below,1,False,True,21.25,-99.75
2026-02-11,ce,25400.875,6,2026-02-25 16:16:00-05:00,2026-02-25,16,14,from_below,1,False,True,24.25,-96.75
2026-02-12,h,25324.25,1,2026-02-25 09:47:00-05:00,2026-02-25,9,13,from_below,-1,False,True,38.25,-41.5
2026-02-12,h,25324.25,2,2026-02-25 09:56:00-05:00,2026-02-25,9,13,from_above,-1,False,True,37.5,-58.75
2026-02-12,h,25324.25,3,2026-02-25 10:06:00-05:00,2026-02-25,10,13,from_above,-1,False,True,23.0,-56.25
2026-02-12,h,25324.25,4,2026-02-25 10:12:00-05:00,2026-02-25,10,13,from_below,-1,False,True,50.25,-26.75
2026-02-12,h,25324.25,5,2026-02-25 10:27:00-05:00,2026-02-25,10,13,from_below,-1,False,True,60.75,-16.25
2026-02-12,h,25324.25,6,2026-02-25 10:30:00-05:00,2026-02-25,10,13,from_above,-1,False,True,12.25,-64.75
2026-02-12,l,25240.5,1,2026-02-25 09:34:00-05:00,2026-02-25,9,13,from_below,-1,False,False,5.0,-139.0
2026-02-12,l,25240.5,2,2026-02-25 09:39:00-05:00,2026-02-25,9,13,from_below,-1,False,True,20.5,-115.25
2026-02-12,l,25240.5,3,2026-02-26 09:36:00-05:00,2026-02-26,9,14,from_above,-1,False,True,61.5,-372.0
2026-02-12,l,25240.5,4,2026-02-26 09:43:00-05:00,2026-02-26,9,14,from_above,-1,False,True,26.25,-385.25
2026-02-12,l,25240.5,5,2026-02-26 09:50:00-05:00,2026-02-26,9,14,from_below,-1,False,True,368.5,-23.5
2026-02-12,l,25240.5,6,2026-02-26 09:55:00-05:00,2026-02-26,9,14,from_below,-1,False,True,363.5,-16.0
2026-02-12,ce,25282.375,1,2026-02-25 09:45:00-05:00,2026-02-25,9,13,from_below,-1,False,True,28.0,-62.25
2026-02-12,ce,25282.375,2,2026-02-25 10:21:00-05:00,2026-02-25,10,13,from_above,-1,False,True,42.0,-35.0
2026-02-12,ce,25282.375,3,2026-02-25 10:52:00-05:00,2026-02-25,10,13,from_above,-1,False,True,48.5,-19.75
2026-02-12,ce,25282.375,4,2026-02-25 10:57:00-05:00,2026-02-25,10,13,from_below,-1,False,True,14.75,-49.5
2026-02-12,ce,25282.375,5,2026-02-25 11:04:00-05:00,2026-02-25,11,13,from_above,-1,False,True,41.5,-10.0
2026-02-12,ce,25282.375,6,2026-02-25 11:17:00-05:00,2026-02-25,11,13,from_above,-1,False,True,51.75,-8.0
2026-02-13,h,24849.75,1,2026-02-15 19:13:00-05:00,2026-02-15,19,2,from_below,1,False,True,25.0,-2.25
2026-02-13,h,24849.75,2,2026-02-15 19:35:00-05:00,2026-02-15,19,2,from_below,1,False,True,25.5,-1.75
2026-02-13,h,24849.75,3,2026-02-15 19:52:00-05:00,2026-02-15,19,2,from_below,1,False,True,21.5,-10.0
2026-02-13,h,24849.75,4,2026-02-15 20:49:00-05:00,2026-02-15,20,2,from_below,1,False,True,11.25,-24.5
2026-02-13,h,24849.75,5,2026-02-15 20:52:00-05:00,2026-02-15,20,2,from_below,1,False,True,19.5,-25.0
2026-02-13,h,24849.75,6,2026-02-15 21:09:00-05:00,2026-02-15,21,2,from_above,1,False,True,15.25,-24.75
2026-02-13,l,24708.0,1,2026-02-16 09:45:00-05:00,2026-02-16,9,3,from_above,1,False,True,92.75,-27.0
2026-02-13,l,24708.0,2,2026-02-16 09:47:00-05:00,2026-02-16,9,3,from_below,1,False,True,31.25,-88.5
2026-02-13,l,24708.0,3,2026-02-16 10:29:00-05:00,2026-02-16,10,3,from_above,1,False,True,44.25,-32.0
2026-02-13,l,24708.0,4,2026-02-16 10:40:00-05:00,2026-02-16,10,3,from_below,1,False,True,36.5,-47.0
2026-02-13,l,24708.0,5,2026-02-16 10:47:00-05:00,2026-02-16,10,3,from_below,1,False,True,40.5,-43.0
2026-02-13,l,24708.0,6,2026-02-16 10:55:00-05:00,2026-02-16,10,3,from_above,1,False,True,40.5,-43.0
2026-02-13,ce,24778.875,1,2026-02-15 18:00:00-05:00,2026-02-15,18,2,unknown,1,False,False,,
2026-02-13,ce,24778.875,2,2026-02-15 18:02:00-05:00,2026-02-15,18,2,from_above,1,False,True,58.75,-30.0
2026-02-13,ce,24778.875,3,2026-02-15 18:04:00-05:00,2026-02-15,18,2,from_above,1,False,True,67.25,-21.5
2026-02-13,ce,24778.875,4,2026-02-15 18:08:00-05:00,2026-02-15,18,2,from_below,1,False,True,10.25,-66.0
2026-02-13,ce,24778.875,5,2026-02-16 09:15:00-05:00,2026-02-16,9,3,from_above,1,False,True,18.5,-86.75
2026-02-13,ce,24778.875,6,2026-02-16 09:33:00-05:00,2026-02-16,9,3,from_below,1,False,True,79.5,-33.0
2026-02-16,h,24731.5,1,2026-02-17 09:34:00-05:00,2026-02-17,9,1,from_below,1,True,True,308.5,-57.75
2026-02-16,h,24731.5,2,2026-02-17 09:43:00-05:00,2026-02-17,9,1,from_above,1,True,True,57.25,-261.25
2026-02-16,h,24731.5,3,2026-02-17 11:09:00-05:00,2026-02-17,11,1,from_below,1,True,True,35.0,-68.5
2026-02-16,h,24731.5,4,2026-02-17 11:29:00-05:00,2026-02-17,11,1,from_above,1,True,True,60.25,-58.5
2026-02-16,h,24731.5,5,2026-02-17 11:34:00-05:00,2026-02-17,11,1,from_below,1,True,True,56.75,-62.0
2026-02-16,h,24731.5,6,2026-02-17 11:44:00-05:00,2026-02-17,11,1,from_above,1,True,True,52.75,-88.0
2026-02-16,l,24692.25,1,2026-02-17 03:01:00-05:00,2026-02-17,3,1,from_below,1,True,True,78.75,-24.25
2026-02-16,l,24692.25,2,2026-02-17 03:05:00-05:00,2026-02-17,3,1,from_above,1,True,True,31.25,-71.75
2026-02-16,l,24692.25,3,2026-02-17 03:16:00-05:00,2026-02-17,3,1,from_above,1,True,True,16.75,-60.75
2026-02-16,l,24692.25,4,2026-02-17 03:21:00-05:00,2026-02-17,3,1,from_below,1,True,True,65.25,-12.25
2026-02-16,l,24692.25,5,2026-02-17 03:30:00-05:00,2026-02-17,3,1,from_below,1,True,True,65.0,-1.5
2026-02-16,l,24692.25,6,2026-02-17 04:38:00-05:00,2026-02-17,4,1,from_below,1,True,True,59.25,-7.5
2026-02-16,ce,24711.875,1,2026-02-17 03:02:00-05:00,2026-02-17,3,1,from_below,1,True,True,80.5,-22.5
2026-02-16,ce,24711.875,2,2026-02-17 03:11:00-05:00,2026-02-17,3,1,from_below,1,True,True,97.25,-5.75
2026-02-16,ce,24711.875,3,2026-02-17 03:13:00-05:00,2026-02-17,3,1,from_above,1,True,True,18.0,-85.0
2026-02-16,ce,24711.875,4,2026-02-17 09:31:00-05:00,2026-02-17,9,1,from_below,1,True,True,239.25,-115.0
2026-02-16,ce,24711.875,5,2026-02-17 09:43:00-05:00,2026-02-17,9,1,from_above,1,True,True,57.25,-261.25
2026-02-16,ce,24711.875,6,2026-02-17 09:46:00-05:00,2026-02-17,9,1,from_below,1,True,True,226.5,-35.75
2026-02-17,h,24711.5,1,2026-02-20 09:15:00-05:00,2026-02-20,9,3,from_above,-1,False,True,371.5,-33.75
2026-02-17,h,24711.5,2,2026-02-20 09:19:00-05:00,2026-02-20,9,3,from_above,-1,False,True,369.25,-36.0
2026-02-17,h,24711.5,3,2026-02-20 09:28:00-05:00,2026-02-20,9,3,from_above,-1,False,True,367.0,-38.25
2026-02-17,h,24711.5,4,2026-02-23 11:03:00-05:00,2026-02-23,11,6,from_above,-1,False,True,80.25,-41.5
2026-02-17,h,24711.5,5,2026-02-23 11:18:00-05:00,2026-02-23,11,6,from_below,-1,False,True,11.25,-78.75
2026-02-17,h,24711.5,6,2026-02-23 11:24:00-05:00,2026-02-23,11,6,from_above,-1,False,True,65.75,-12.75
2026-02-17,l,24621.0,1,2026-03-02 01:40:00-05:00,2026-03-02,1,13,from_above,-1,False,True,17.75,-93.5
2026-02-17,l,24621.0,2,2026-03-02 01:44:00-05:00,2026-03-02,1,13,from_above,-1,False,False,8.0,-89.25
2026-02-17,l,24621.0,3,2026-03-02 04:10:00-05:00,2026-03-02,4,13,from_below,-1,False,False,5.25,-68.5
2026-02-17,l,24621.0,4,2026-03-02 04:14:00-05:00,2026-03-02,4,13,from_above,-1,False,True,66.5,-7.25
2026-02-17,l,24621.0,5,2026-03-02 04:20:00-05:00,2026-03-02,4,13,from_above,-1,False,True,57.5,-16.25
2026-02-17,l,24621.0,6,2026-03-02 04:40:00-05:00,2026-03-02,4,13,from_above,-1,False,True,68.0,-6.25
2026-02-17,ce,24666.25,1,2026-02-23 11:13:00-05:00,2026-02-23,11,6,from_above,-1,False,True,99.75,-22.0
2026-02-17,ce,24666.25,2,2026-02-23 11:16:00-05:00,2026-02-23,11,6,from_above,-1,False,True,110.25,-11.0
2026-02-17,ce,24666.25,3,2026-03-01 18:00:00-05:00,2026-03-01,18,12,from_above,-1,False,True,107.25,-78.0
2026-02-17,ce,24666.25,4,2026-03-02 01:18:00-05:00,2026-03-02,1,13,from_above,-1,False,True,19.0,-137.0
2026-02-17,ce,24666.25,5,2026-03-02 01:29:00-05:00,2026-03-02,1,13,from_below,-1,False,True,137.25,-10.0
2026-02-17,ce,24666.25,6,2026-03-02 01:32:00-05:00,2026-03-02,1,13,from_above,-1,False,True,11.75,-134.25
2026-02-18,h,24879.75,1,2026-02-19 04:46:00-05:00,2026-02-19,4,1,from_above,-1,False,True,31.75,-45.75
2026-02-18,h,24879.75,2,2026-02-19 04:52:00-05:00,2026-02-19,4,1,from_below,-1,False,True,57.5,-20.0
2026-02-18,h,24879.75,3,2026-02-19 05:03:00-05:00,2026-02-19,5,1,from_above,-1,False,True,18.75,-58.75
2026-02-18,h,24879.75,4,2026-02-19 06:10:00-05:00,2026-02-19,6,1,from_below,-1,False,True,63.5,-8.25
2026-02-18,h,24879.75,5,2026-02-19 06:25:00-05:00,2026-02-19,6,1,from_below,-1,False,True,61.25,-21.5
2026-02-18,h,24879.75,6,2026-02-19 06:30:00-05:00,2026-02-19,6,1,from_below,-1,False,True,65.25,-18.25
2026-02-18,l,24792.5,1,2026-02-19 09:35:00-05:00,2026-02-19,9,1,from_above,-1,False,True,144.0,-44.0
2026-02-18,l,24792.5,2,2026-02-19 09:40:00-05:00,2026-02-19,9,1,from_above,-1,False,True,150.75,-26.25
2026-02-18,l,24792.5,3,2026-02-19 09:45:00-05:00,2026-02-19,9,1,from_above,-1,False,True,171.75,-1.75
2026-02-18,l,24792.5,4,2026-02-19 09:48:00-05:00,2026-02-19,9,1,from_above,-1,False,True,111.25,-45.0
2026-02-18,l,24792.5,5,2026-02-19 12:48:00-05:00,2026-02-19,12,1,from_above,-1,False,True,46.0,-45.25
2026-02-18,l,24792.5,6,2026-02-19 12:52:00-05:00,2026-02-19,12,1,from_above,-1,False,True,63.75,-27.5
2026-02-18,ce,24836.125,1,2026-02-19 05:13:00-05:00,2026-02-19,5,1,from_above,-1,False,True,40.25,-13.25
2026-02-18,ce,24836.125,2,2026-02-19 05:21:00-05:00,2026-02-19,5,1,from_above,-1,False,True,41.0,-12.5
2026-02-18,ce,24836.125,3,2026-02-19 05:30:00-05:00,2026-02-19,5,1,from_above,-1,False,True,50.0,-8.25
2026-02-18,ce,24836.125,4,2026-02-19 05:35:00-05:00,2026-02-19,5,1,from_above,-1,False,True,51.75,-8.75
2026-02-18,ce,24836.125,5,2026-02-19 05:51:00-05:00,2026-02-19,5,1,from_above,-1,False,True,46.0,-3.5
2026-02-18,ce,24836.125,6,2026-02-19 05:55:00-05:00,2026-02-19,5,1,from_above,-1,False,True,38.0,-11.5
2026-02-19,h,24851.5,1,2026-02-20 06:04:00-05:00,2026-02-20,6,1,from_above,-1,False,True,36.5,-46.75
2026-02-19,h,24851.5,2,2026-02-20 06:41:00-05:00,2026-02-20,6,1,from_above,-1,False,True,11.25,-66.75
2026-02-19,h,24851.5,3,2026-02-20 06:47:00-05:00,2026-02-20,6,1,from_above,-1,False,False,6.0,-64.75
2026-02-19,h,24851.5,4,2026-02-20 07:15:00-05:00,2026-02-20,7,1,from_below,-1,False,True,53.5,-6.0
2026-02-19,h,24851.5,5,2026-02-20 08:18:00-05:00,2026-02-20,8,1,from_below,-1,False,True,143.25,-13.0
2026-02-19,h,24851.5,6,2026-02-20 08:28:00-05:00,2026-02-20,8,1,from_below,-1,False,True,152.75,-15.0
2026-02-19,l,24777.0,1,2026-02-20 08:32:00-05:00,2026-02-20,8,1,from_above,-1,False,True,22.75,-95.25
2026-02-19,l,24777.0,2,2026-02-20 08:38:00-05:00,2026-02-20,8,1,from_below,-1,False,True,106.5,-107.25
2026-02-19,l,24777.0,3,2026-02-20 09:02:00-05:00,2026-02-20,9,1,from_below,-1,False,True,101.25,-304.0
2026-02-19,l,24777.0,4,2026-02-20 09:32:00-05:00,2026-02-20,9,1,from_below,-1,False,True,40.25,-301.75
2026-02-19,l,24777.0,5,2026-02-23 10:52:00-05:00,2026-02-23,10,4,from_above,-1,False,True,44.75,-111.25
2026-02-19,l,24777.0,6,2026-02-23 11:29:00-05:00,2026-02-23,11,4,from_below,-1,False,True,52.75,-11.75
2026-02-19,ce,24814.25,1,2026-02-20 06:57:00-05:00,2026-02-20,6,1,from_above,-1,False,True,35.5,-24.0
2026-02-19,ce,24814.25,2,2026-02-20 07:01:00-05:00,2026-02-20,7,1,from_above,-1,False,True,36.75,-22.75
2026-02-19,ce,24814.25,3,2026-02-20 07:19:00-05:00,2026-02-20,7,1,from_above,-1,False,True,42.75,-21.5
2026-02-19,ce,24814.25,4,2026-02-20 07:23:00-05:00,2026-02-20,7,1,from_below,-1,False,True,12.5,-52.0
2026-02-19,ce,24814.25,5,2026-02-20 07:27:00-05:00,2026-02-20,7,1,from_above,-1,False,True,37.75,-26.75
2026-02-19,ce,24814.25,6,2026-02-20 07:32:00-05:00,2026-02-20,7,1,from_below,-1,False,True,46.25,-52.75
2026-02-20,h,24958.0,1,2026-02-22 18:39:00-05:00,2026-02-22,18,2,from_above,-1,True,True,19.25,-86.0
2026-02-20,h,24958.0,2,2026-02-22 18:45:00-05:00,2026-02-22,18,2,from_below,-1,True,True,73.0,-35.75
2026-02-20,h,24958.0,3,2026-02-22 18:47:00-05:00,2026-02-22,18,2,from_below,-1,True,True,86.5,-22.25
2026-02-20,h,24958.0,4,2026-02-22 18:53:00-05:00,2026-02-22,18,2,from_above,-1,True,True,22.75,-86.0
2026-02-20,h,24958.0,5,2026-02-22 19:00:00-05:00,2026-02-22,19,2,from_above,-1,True,False,3.75,-129.0
2026-02-20,h,24958.0,6,2026-02-23 04:03:00-05:00,2026-02-23,4,3,from_below,-1,True,True,10.5,-45.5
2026-02-20,l,24891.75,1,2026-02-22 19:26:00-05:00,2026-02-22,19,2,from_above,-1,True,True,19.5,-49.75
2026-02-20,l,24891.75,2,2026-02-22 19:31:00-05:00,2026-02-22,19,2,from_above,-1,True,False,9.5,-54.0
2026-02-20,l,24891.75,3,2026-02-22 19:52:00-05:00,2026-02-22,19,2,from_below,-1,True,True,43.5,-7.25
2026-02-20,l,24891.75,4,2026-02-23 02:02:00-05:00,2026-02-23,2,3,from_below,-1,True,False,9.75,-22.75
2026-02-20,l,24891.75,5,2026-02-23 02:26:00-05:00,2026-02-23,2,3,from_above,-1,True,True,17.0,-20.0
2026-02-20,l,24891.75,6,2026-02-23 02:31:00-05:00,2026-02-23,2,3,from_above,-1,True,True,16.0,-21.0
2026-02-20,ce,24924.875,1,2026-02-22 19:19:00-05:00,2026-02-22,19,2,from_above,-1,True,True,11.0,-89.0
2026-02-20,ce,24924.875,2,2026-02-23 03:51:00-05:00,2026-02-23,3,3,from_below,-1,True,False,3.5,-84.75
2026-02-20,ce,24924.875,3,2026-02-23 03:53:00-05:00,2026-02-23,3,3,from_below,-1,True,True,12.0,-73.75
2026-02-20,ce,24924.875,4,2026-02-23 03:55:00-05:00,2026-02-23,3,3,from_above,-1,True,True,77.0,-3.25
2026-02-20,ce,24924.875,5,2026-02-23 06:48:00-05:00,2026-02-23,6,3,from_above,-1,True,True,16.75,-42.25
2026-02-20,ce,24924.875,6,2026-02-23 06:57:00-05:00,2026-02-23,6,3,from_below,-1,True,True,38.0,-21.0
2026-02-23,h,24923.75,1,2026-02-24 09:45:00-05:00,2026-02-24,9,1,from_below,1,False,True,102.5,-109.25
2026-02-23,h,24923.75,2,2026-02-24 09:50:00-05:00,2026-02-24,9,1,from_above,1,False,True,110.0,-101.75
2026-02-23,h,24923.75,3,2026-02-24 10:11:00-05:00,2026-02-24,10,1,from_below,1,False,True,61.75,-119.5
2026-02-23,h,24923.75,4,2026-02-24 10:21:00-05:00,2026-02-24,10,1,from_below,1,False,False,6.5,-127.0
2026-02-23,h,24923.75,5,2026-02-26 10:21:00-05:00,2026-02-26,10,3,from_above,1,False,True,147.25,-60.0
2026-02-23,h,24923.75,6,2026-02-26 10:27:00-05:00,2026-02-26,10,3,from_above,1,False,True,177.0,-46.5
2026-02-23,l,24857.5,1,2026-02-24 00:19:00-05:00,2026-02-24,0,1,from_above,1,False,False,8.25,-32.0
2026-02-23,l,24857.5,2,2026-02-24 00:26:00-05:00,2026-02-24,0,1,from_above,1,False,False,5.5,-35.5
2026-02-23,l,24857.5,3,2026-02-24 00:30:00-05:00,2026-02-24,0,1,from_above,1,False,False,7.25,-32.25
2026-02-23,l,24857.5,4,2026-02-24 00:37:00-05:00,2026-02-24,0,1,from_below,1,False,True,28.5,-7.25
2026-02-23,l,24857.5,5,2026-02-24 00:39:00-05:00,2026-02-24,0,1,from_below,1,False,True,30.75,-5.0
2026-02-23,l,24857.5,6,2026-02-24 00:43:00-05:00,2026-02-24,0,1,from_below,1,False,True,32.25,-3.5
2026-02-23,ce,24890.625,1,2026-02-24 00:04:00-05:00,2026-02-24,0,1,from_below,1,False,True,60.25,-4.25
2026-02-23,ce,24890.625,2,2026-02-24 07:06:00-05:00,2026-02-24,7,1,from_below,1,False,True,94.75,-10.25
2026-02-23,ce,24890.625,3,2026-02-24 08:49:00-05:00,2026-02-24,8,1,from_below,1,False,True,183.25,-87.0
2026-02-23,ce,24890.625,4,2026-02-24 08:55:00-05:00,2026-02-24,8,1,from_below,1,False,True,192.0,-78.25
2026-02-23,ce,24890.625,5,2026-02-24 09:44:00-05:00,2026-02-24,9,1,from_below,1,False,True,91.25,-120.5
2026-02-23,ce,24890.625,6,2026-02-24 09:55:00-05:00,2026-02-24,9,1,from_above,1,False,True,149.75,-62.0
2026-02-24,h,24964.25,1,2026-02-26 10:18:00-05:00,2026-02-26,10,2,from_above,1,False,True,99.0,-108.25
2026-02-24,h,24964.25,2,2026-02-26 10:26:00-05:00,2026-02-26,10,2,from_below,1,False,True,101.5,-122.0
2026-02-24,h,24964.25,3,2026-02-26 10:38:00-05:00,2026-02-26,10,2,from_below,1,False,True,38.25,-117.75
2026-02-24,h,24964.25,4,2026-02-26 10:41:00-05:00,2026-02-26,10,2,from_above,1,False,True,96.25,-30.75
2026-02-24,h,24964.25,5,2026-02-26 11:55:00-05:00,2026-02-26,11,2,from_above,1,False,True,39.0,-58.0
2026-02-24,h,24964.25,6,2026-02-26 12:14:00-05:00,2026-02-26,12,2,from_above,1,False,True,41.0,-78.25
2026-02-24,l,24904.5,1,2026-02-26 10:22:00-05:00,2026-02-26,10,2,from_above,1,False,True,142.25,-65.0
2026-02-24,l,24904.5,2,2026-02-26 10:24:00-05:00,2026-02-26,10,2,from_above,1,False,True,152.0,-55.25
2026-02-24,l,24904.5,3,2026-02-26 10:27:00-05:00,2026-02-26,10,2,from_above,1,False,True,177.0,-46.5
2026-02-24,l,24904.5,4,2026-02-26 13:06:00-05:00,2026-02-26,13,2,from_above,1,False,True,132.75,-18.0
2026-02-24,l,24904.5,5,2026-02-27 07:57:00-05:00,2026-02-27,7,3,from_above,1,False,True,39.25,-108.0
2026-02-24,l,24904.5,6,2026-02-27 08:14:00-05:00,2026-02-27,8,3,from_above,1,False,True,13.0,-115.5
2026-02-24,ce,24934.375,1,2026-02-26 10:21:00-05:00,2026-02-26,10,2,from_above,1,False,True,147.25,-60.0
2026-02-24,ce,24934.375,2,2026-02-26 10:23:00-05:00,2026-02-26,10,2,from_below,1,False,True,78.5,-128.75
2026-02-24,ce,24934.375,3,2026-02-26 10:29:00-05:00,2026-02-26,10,2,from_below,1,False,True,71.5,-152.0
2026-02-24,ce,24934.375,4,2026-02-26 10:37:00-05:00,2026-02-26,10,2,from_below,1,False,True,28.25,-152.0
2026-02-24,ce,24934.375,5,2026-02-26 12:46:00-05:00,2026-02-26,12,2,from_above,1,False,True,89.25,-52.75
2026-02-24,ce,24934.375,6,2026-02-26 12:51:00-05:00,2026-02-26,12,2,from_below,1,False,True,47.0,-95.0
2026-02-25,h,25331.75,1,2026-02-26 01:13:00-05:00,2026-02-26,1,1,from_below,1,False,True,13.0,-22.25
2026-02-25,h,25331.75,2,2026-02-26 01:21:00-05:00,2026-02-26,1,1,from_below,1,False,True,12.25,-27.5
2026-02-25,h,25331.75,3,2026-02-26 01:33:00-05:00,2026-02-26,1,1,from_below,1,False,False,8.75,-24.75
2026-02-25,h,25331.75,4,2026-02-26 01:51:00-05:00,2026-02-26,1,1,from_above,1,False,True,30.25,-12.5
2026-02-25,h,25331.75,5,2026-02-26 02:00:00-05:00,2026-02-26,2,1,from_below,1,False,False,9.75,-29.25
2026-02-25,h,25331.75,6,2026-02-26 02:24:00-05:00,2026-02-26,2,1,from_above,1,False,True,59.5,-4.5
2026-02-25,l,25270.75,1,2026-02-26 09:33:00-05:00,2026-02-26,9,1,from_above,1,False,True,17.25,-393.25
2026-02-25,l,25270.75,2,2026-02-26 09:38:00-05:00,2026-02-26,9,1,from_below,1,False,True,398.0,-35.5
2026-02-25,ce,25301.25,1,2026-02-26 00:00:00-05:00,2026-02-26,0,1,unknown,1,False,False,,
2026-02-25,ce,25301.25,2,2026-02-26 00:19:00-05:00,2026-02-26,0,1,from_below,1,False,False,7.25,-34.5
2026-02-25,ce,25301.25,3,2026-02-26 00:36:00-05:00,2026-02-26,0,1,from_below,1,False,False,5.0,-38.5
2026-02-25,ce,25301.25,4,2026-02-26 00:41:00-05:00,2026-02-26,0,1,from_below,1,False,False,1.25,-43.75
2026-02-25,ce,25301.25,5,2026-02-26 00:45:00-05:00,2026-02-26,0,1,from_below,1,False,True,12.5,-32.5
2026-02-25,ce,25301.25,6,2026-02-26 00:50:00-05:00,2026-02-26,0,1,from_above,1,False,True,44.0,-5.0
2026-02-26,l,25209.0,1,2026-03-04 13:42:00-05:00,2026-03-04,13,6,from_below,-1,False,True,31.0,-7.5
2026-02-26,l,25209.0,2,2026-03-04 13:50:00-05:00,2026-03-04,13,6,from_below,-1,False,True,29.5,-9.0
2026-02-26,l,25209.0,3,2026-03-04 14:02:00-05:00,2026-03-04,14,6,from_below,-1,False,True,23.75,-13.0
2026-02-26,l,25209.0,4,2026-03-04 14:07:00-05:00,2026-03-04,14,6,from_below,-1,False,True,44.75,-9.5
2026-02-26,l,25209.0,5,2026-03-04 14:24:00-05:00,2026-03-04,14,6,from_below,-1,False,True,81.75,-4.75
2026-02-26,l,25209.0,6,2026-03-04 14:41:00-05:00,2026-03-04,14,6,from_below,-1,False,True,78.0,-8.5
2026-02-26,ce,25237.25,1,2026-03-04 19:17:00-05:00,2026-03-04,19,6,from_below,-1,False,True,78.75,-7.75
2026-02-27,h,24938.75,1,2026-03-02 10:11:00-05:00,2026-03-02,10,3,from_below,1,False,True,90.0,-56.0
2026-02-27,h,24938.75,2,2026-03-02 10:44:00-05:00,2026-03-02,10,3,from_below,1,False,True,86.75,-80.5
2026-02-27,h,24938.75,3,2026-03-02 10:50:00-05:00,2026-03-02,10,3,from_below,1,False,True,88.0,-99.5
2026-02-27,h,24938.75,4,2026-03-02 11:05:00-05:00,2026-03-02,11,3,from_below,1,False,True,88.5,-103.75
2026-02-27,h,24938.75,5,2026-03-02 11:17:00-05:00,2026-03-02,11,3,from_above,1,False,True,126.5,-87.25
2026-02-27,h,24938.75,6,2026-03-02 11:37:00-05:00,2026-03-02,11,3,from_below,1,False,True,18.0,-137.75
2026-02-27,l,24817.75,1,2026-03-01 18:12:00-05:00,2026-03-01,18,2,from_below,1,False,True,81.5,-19.25
2026-02-27,l,24817.75,2,2026-03-01 20:07:00-05:00,2026-03-01,20,2,from_below,1,False,True,20.25,-79.25
2026-02-27,l,24817.75,3,2026-03-01 21:20:00-05:00,2026-03-01,21,2,from_above,1,False,True,27.5,-24.0
2026-02-27,l,24817.75,4,2026-03-01 21:24:00-05:00,2026-03-01,21,2,from_above,1,False,True,30.75,-20.75
2026-02-27,l,24817.75,5,2026-03-01 21:50:00-05:00,2026-03-01,21,2,from_above,1,False,True,22.75,-25.5
2026-02-27,l,24817.75,6,2026-03-01 21:56:00-05:00,2026-03-01,21,2,from_below,1,False,True,34.25,-14.5
2026-02-27,ce,24878.25,1,2026-03-01 20:10:00-05:00,2026-03-01,20,2,from_below,1,False,True,46.75,-27.75
2026-02-27,ce,24878.25,2,2026-03-01 20:27:00-05:00,2026-03-01,20,2,from_below,1,False,True,64.0,-27.5
2026-02-27,ce,24878.25,3,2026-03-01 20:30:00-05:00,2026-03-01,20,2,from_below,1,False,True,82.0,-15.25
2026-02-27,ce,24878.25,4,2026-03-01 20:36:00-05:00,2026-03-01,20,2,from_above,1,False,True,12.0,-81.5
2026-02-27,ce,24878.25,5,2026-03-01 20:41:00-05:00,2026-03-01,20,2,from_above,1,False,True,13.75,-72.5
2026-02-27,ce,24878.25,6,2026-03-02 09:37:00-05:00,2026-03-02,9,3,from_below,1,False,True,53.25,-99.25
