today,prior,src,level,level_price,first_touch_ts,first_touch_hour,px_at_touch,react_close_60m,react_mfe,react_mae,reversed
2026-03-06,2026-03-02,1h,L0,24605.25,2026-03-06 15:37:00-05:00,15,24631.25,24667.25,76.25,-26.25,True
2026-03-06,2026-03-02,1h,L25,24678.6875,2026-03-06 10:09:00-05:00,10,24676.0,24849.5,223.25,-11.75,True
2026-03-06,2026-03-02,1h,L50,24752.125,2026-03-06 10:00:00-05:00,10,24738.25,24874.5,154.5,-74.0,True
2026-03-06,2026-03-02,1h,L75,24825.5625,2026-03-06 10:23:00-05:00,10,24802.75,24800.25,96.5,-50.75,False
2026-03-06,2026-03-02,1h,L100,24899.0,2026-03-06 11:04:00-05:00,11,24892.75,24896.5,28.25,-101.75,False
2026-03-06,2026-03-02,5m,L0,24815.25,2026-03-06 10:23:00-05:00,10,24802.75,24800.25,96.5,-50.75,False
2026-03-06,2026-03-02,5m,L25,24835.75,2026-03-06 10:30:00-05:00,10,24829.25,24816.0,70.0,-77.25,False
2026-03-06,2026-03-02,5m,L50,24856.25,2026-03-06 10:31:00-05:00,10,24852.0,24827.5,47.25,-100.0,True
2026-03-06,2026-03-02,5m,L75,24876.75,2026-03-06 10:36:00-05:00,10,24874.25,24840.5,25.0,-122.25,True
2026-03-06,2026-03-02,5m,L100,24897.25,2026-03-06 10:38:00-05:00,10,24890.0,24852.75,9.25,-138.0,True
2026-03-06,2026-03-03,1h,L75,24609.6875,2026-03-06 15:36:00-05:00,15,24614.5,24667.25,93.0,-9.5,False
2026-03-06,2026-03-03,1h,L100,24661.0,2026-03-06 10:10:00-05:00,10,24671.5,24843.0,227.75,-7.25,False
2026-03-06,2026-03-03,5m,L100,24613.25,2026-03-06 15:36:00-05:00,15,24614.5,24667.25,93.0,-9.5,False
2026-03-06,2026-03-04,1h,L0,24813.5,2026-03-06 10:23:00-05:00,10,24802.75,24800.25,96.5,-50.75,False
2026-03-06,2026-03-04,1h,L25,24852.75,2026-03-06 10:31:00-05:00,10,24852.0,24827.5,47.25,-100.0,False
2026-03-06,2026-03-04,1h,L50,24892.0,2026-03-06 10:38:00-05:00,10,24890.0,24852.75,9.25,-138.0,True
2026-03-06,2026-03-04,5m,L0,24813.5,2026-03-06 10:23:00-05:00,10,24802.75,24800.25,96.5,-50.75,False
2026-03-06,2026-03-04,5m,L25,24845.0,2026-03-06 10:30:00-05:00,10,24829.25,24816.0,70.0,-77.25,False
2026-03-06,2026-03-04,5m,L50,24876.5,2026-03-06 10:36:00-05:00,10,24874.25,24840.5,25.0,-122.25,True
2026-03-06,2026-03-04,5m,L75,24908.0,2026-03-06 11:48:00-05:00,11,24896.0,24794.25,25.0,-152.0,True
2026-03-09,2026-03-02,1h,L0,24605.25,2026-03-09 11:12:00-04:00,11,24590.0,24669.75,89.75,-12.75,True
2026-03-09,2026-03-02,1h,L25,24678.6875,2026-03-09 12:03:00-04:00,12,24667.25,24682.5,82.75,-33.25,True
2026-03-09,2026-03-02,1h,L50,24752.125,2026-03-09 12:43:00-04:00,12,24742.75,24577.75,7.25,-167.25,True
2026-03-09,2026-03-02,1h,L75,24825.5625,2026-03-09 15:20:00-04:00,15,24827.0,24992.0,228.0,-52.75,False
2026-03-09,2026-03-02,1h,L100,24899.0,2026-03-09 15:26:00-04:00,15,24898.25,24992.0,156.75,-42.0,False
2026-03-09,2026-03-02,5m,L0,24815.25,2026-03-09 15:20:00-04:00,15,24827.0,24992.0,228.0,-52.75,True
2026-03-09,2026-03-02,5m,L25,24835.75,2026-03-09 15:20:00-04:00,15,24827.0,24992.0,228.0,-52.75,True
2026-03-09,2026-03-02,5m,L50,24856.25,2026-03-09 15:21:00-04:00,15,24856.0,24992.0,199.0,-34.25,True
2026-03-09,2026-03-02,5m,L75,24876.75,2026-03-09 15:21:00-04:00,15,24856.0,24992.0,199.0,-34.25,False
2026-03-09,2026-03-02,5m,L100,24897.25,2026-03-09 15:26:00-04:00,15,24898.25,24992.0,156.75,-42.0,False
2026-03-09,2026-03-03,1h,L0,24455.75,2026-03-09 10:04:00-04:00,10,24467.75,24577.75,122.25,-144.25,True
2026-03-09,2026-03-03,1h,L25,24507.0625,2026-03-09 10:38:00-04:00,10,24502.25,24606.25,147.5,-38.0,True
2026-03-09,2026-03-03,1h,L50,24558.375,2026-03-09 10:45:00-04:00,10,24556.5,24637.25,93.25,-26.75,True
2026-03-09,2026-03-03,1h,L75,24609.6875,2026-03-09 11:13:00-04:00,11,24604.0,24663.25,75.75,-22.25,False
2026-03-09,2026-03-03,1h,L100,24661.0,2026-03-09 11:54:00-04:00,11,24648.75,24718.25,101.25,-18.75,False
2026-03-09,2026-03-03,5m,L0,24491.5,2026-03-09 10:36:00-04:00,10,24478.75,24605.0,171.0,-47.75,True
2026-03-09,2026-03-03,5m,L25,24521.9375,2026-03-09 10:44:00-04:00,10,24535.0,24607.75,114.75,-41.0,True
2026-03-09,2026-03-03,5m,L50,24552.375,2026-03-09 10:45:00-04:00,10,24556.5,24637.25,93.25,-26.75,True
2026-03-09,2026-03-03,5m,L75,24582.8125,2026-03-09 10:52:00-04:00,10,24583.0,24636.25,66.75,-53.0,False
2026-03-09,2026-03-03,5m,L100,24613.25,2026-03-09 11:13:00-04:00,11,24604.0,24663.25,75.75,-22.25,False
2026-03-09,2026-03-04,1h,L0,24813.5,2026-03-09 15:20:00-04:00,15,24827.0,24992.0,228.0,-52.75,True
2026-03-09,2026-03-04,1h,L25,24852.75,2026-03-09 15:21:00-04:00,15,24856.0,24992.0,199.0,-34.25,True
2026-03-09,2026-03-04,1h,L50,24892.0,2026-03-09 15:23:00-04:00,15,24876.5,24992.0,178.5,-34.75,True
2026-03-09,2026-03-04,1h,L75,24931.25,2026-03-09 15:27:00-04:00,15,24910.75,24992.0,144.25,-26.5,False
2026-03-09,2026-03-04,1h,L100,24970.5,2026-03-09 15:30:00-04:00,15,24904.5,24992.0,150.5,-10.25,False
2026-03-09,2026-03-04,5m,L0,24813.5,2026-03-09 15:20:00-04:00,15,24827.0,24992.0,228.0,-52.75,True
2026-03-09,2026-03-04,5m,L25,24845.0,2026-03-09 15:20:00-04:00,15,24827.0,24992.0,228.0,-52.75,True
2026-03-09,2026-03-04,5m,L50,24876.5,2026-03-09 15:21:00-04:00,15,24856.0,24992.0,199.0,-34.25,True
2026-03-09,2026-03-04,5m,L75,24908.0,2026-03-09 15:27:00-04:00,15,24910.75,24992.0,144.25,-26.5,False
2026-03-09,2026-03-04,5m,L100,24939.5,2026-03-09 15:28:00-04:00,15,24920.0,24992.0,135.0,-35.75,False
2026-03-09,2026-03-05,1h,L0,24962.25,2026-03-09 15:29:00-04:00,15,24953.0,24992.0,102.0,-58.75,True
2026-03-09,2026-03-05,1h,L25,25018.6875,2026-03-09 15:37:00-04:00,15,25020.0,24992.0,35.0,-89.0,False
2026-03-09,2026-03-05,5m,L0,25035.25,2026-03-09 15:38:00-04:00,15,25019.75,24992.0,35.25,-88.75,False
2026-03-09,2026-03-05,5m,L25,25059.375,2026-03-09 15:38:00-04:00,15,25019.75,24992.0,35.25,-88.75,False
2026-03-09,2026-03-06,1h,L0,24611.75,2026-03-09 11:13:00-04:00,11,24604.0,24663.25,75.75,-22.25,True
2026-03-09,2026-03-06,1h,L25,24644.4375,2026-03-09 11:26:00-04:00,11,24643.25,24725.5,85.0,-50.75,True
2026-03-09,2026-03-06,1h,L50,24677.125,2026-03-09 12:03:00-04:00,12,24667.25,24682.5,82.75,-33.25,True
2026-03-09,2026-03-06,1h,L75,24709.8125,2026-03-09 12:26:00-04:00,12,24725.5,24616.75,24.5,-117.5,True
2026-03-09,2026-03-06,1h,L100,24742.5,2026-03-09 12:43:00-04:00,12,24742.75,24577.75,7.25,-167.25,True
2026-03-09,2026-03-06,5m,L0,24635.5,2026-03-09 11:25:00-04:00,11,24635.0,24673.75,49.25,-42.5,True
2026-03-09,2026-03-06,5m,L25,24655.8125,2026-03-09 11:53:00-04:00,11,24648.75,24721.5,101.25,-18.75,True
2026-03-09,2026-03-06,5m,L50,24676.125,2026-03-09 12:03:00-04:00,12,24667.25,24682.5,82.75,-33.25,True
2026-03-09,2026-03-06,5m,L75,24696.4375,2026-03-09 12:26:00-04:00,12,24725.5,24616.75,24.5,-117.5,True
2026-03-09,2026-03-06,5m,L100,24716.75,2026-03-09 12:26:00-04:00,12,24725.5,24616.75,24.5,-117.5,True
2026-03-10,2026-03-04,1h,L50,24892.0,2026-03-10 10:09:00-04:00,10,24902.0,25131.25,280.0,-9.5,True
2026-03-10,2026-03-04,1h,L75,24931.25,2026-03-10 10:00:00-04:00,10,24930.25,25165.0,235.5,-37.75,False
2026-03-10,2026-03-04,1h,L100,24970.5,2026-03-10 10:00:00-04:00,10,24930.25,25165.0,235.5,-37.75,False
2026-03-10,2026-03-04,5m,L75,24908.0,2026-03-10 10:08:00-04:00,10,24922.0,25132.75,260.0,-29.5,False
2026-03-10,2026-03-04,5m,L100,24939.5,2026-03-10 10:00:00-04:00,10,24930.25,25165.0,235.5,-37.75,False
2026-03-10,2026-03-05,1h,L0,24962.25,2026-03-10 10:00:00-04:00,10,24930.25,25165.0,235.5,-37.75,True
2026-03-10,2026-03-05,1h,L25,25018.6875,2026-03-10 10:26:00-04:00,10,25023.5,25151.75,158.5,-33.5,True
2026-03-10,2026-03-05,1h,L50,25075.125,2026-03-10 10:37:00-04:00,10,25064.5,25135.5,117.5,-9.0,True
2026-03-10,2026-03-05,1h,L75,25131.5625,2026-03-10 10:53:00-04:00,10,25128.75,25144.5,53.25,-19.75,False
2026-03-10,2026-03-05,1h,L100,25188.0,2026-03-10 13:16:00-04:00,13,25181.0,25043.25,36.75,-155.25,True
2026-03-10,2026-03-05,5m,L0,25035.25,2026-03-10 10:30:00-04:00,10,25036.0,25137.0,146.0,-34.25,True
2026-03-10,2026-03-05,5m,L25,25059.375,2026-03-10 10:34:00-04:00,10,25054.0,25115.75,128.0,-19.75,True
2026-03-10,2026-03-05,5m,L50,25083.5,2026-03-10 10:38:00-04:00,10,25078.5,25134.0,103.5,-18.25,True
2026-03-10,2026-03-05,5m,L75,25107.625,2026-03-10 10:42:00-04:00,10,25104.75,25163.75,77.25,-19.25,False
2026-03-10,2026-03-05,5m,L100,25131.75,2026-03-10 10:53:00-04:00,10,25128.75,25144.5,53.25,-19.75,False
2026-03-11,2026-03-04,1h,L50,24892.0,2026-03-11 11:48:00-04:00,11,24895.5,24979.0,111.5,-3.5,True
2026-03-11,2026-03-04,1h,L75,24931.25,2026-03-11 11:29:00-04:00,11,24935.25,24952.0,42.25,-43.25,False
2026-03-11,2026-03-04,1h,L100,24970.5,2026-03-11 10:33:00-04:00,10,24972.75,24941.0,117.25,-61.5,True
2026-03-11,2026-03-04,5m,L50,24876.5,2026-03-11 13:38:00-04:00,13,24884.25,24958.5,100.5,-10.5,True
2026-03-11,2026-03-04,5m,L75,24908.0,2026-03-11 11:31:00-04:00,11,24920.25,24987.75,68.25,-28.25,False
2026-03-11,2026-03-04,5m,L100,24939.5,2026-03-11 11:29:00-04:00,11,24935.25,24952.0,42.25,-43.25,False
2026-03-11,2026-03-05,1h,L0,24962.25,2026-03-11 10:34:00-04:00,10,24969.5,24951.5,120.5,-58.25,False
2026-03-11,2026-03-05,1h,L25,25018.6875,2026-03-11 10:23:00-04:00,10,25024.5,24988.5,65.5,-77.5,False
2026-03-11,2026-03-05,1h,L50,25075.125,2026-03-11 10:08:00-04:00,10,25091.25,25047.75,21.25,-132.75,True
2026-03-11,2026-03-05,1h,L75,25131.5625,2026-03-11 10:00:00-04:00,10,25172.5,25085.0,7.5,-214.0,True
2026-03-11,2026-03-05,5m,L0,25035.25,2026-03-11 10:23:00-04:00,10,25024.5,24988.5,65.5,-77.5,False
2026-03-11,2026-03-05,5m,L25,25059.375,2026-03-11 10:12:00-04:00,10,25080.0,24964.75,32.5,-122.0,False
2026-03-11,2026-03-05,5m,L50,25083.5,2026-03-11 10:03:00-04:00,10,25115.25,25041.25,34.0,-156.75,True
2026-03-11,2026-03-05,5m,L75,25107.625,2026-03-11 10:00:00-04:00,10,25172.5,25085.0,7.5,-214.0,True
2026-03-11,2026-03-05,5m,L100,25131.75,2026-03-11 10:00:00-04:00,10,25172.5,25085.0,7.5,-214.0,True
2026-03-11,2026-03-10,1h,L0,24945.5,2026-03-11 11:18:00-04:00,11,24971.0,24932.0,47.25,-79.0,False
2026-03-11,2026-03-10,1h,L25,24979.375,2026-03-11 10:27:00-04:00,10,24985.0,24984.25,105.0,-38.0,False
2026-03-11,2026-03-10,1h,L50,25013.25,2026-03-11 10:24:00-04:00,10,25019.25,25001.75,70.75,-72.25,True
2026-03-11,2026-03-10,1h,L75,25047.125,2026-03-11 10:23:00-04:00,10,25024.5,24988.5,65.5,-77.5,True
2026-03-11,2026-03-10,1h,L100,25081.0,2026-03-11 10:08:00-04:00,10,25091.25,25047.75,21.25,-132.75,True
2026-03-11,2026-03-10,5m,L0,24995.0,2026-03-11 10:25:00-04:00,10,25013.25,24998.75,76.75,-66.25,False
2026-03-11,2026-03-10,5m,L25,25010.4375,2026-03-11 10:25:00-04:00,10,25013.25,24998.75,76.75,-66.25,False
2026-03-11,2026-03-10,5m,L50,25025.875,2026-03-11 10:23:00-04:00,10,25024.5,24988.5,65.5,-77.5,True
2026-03-11,2026-03-10,5m,L75,25041.3125,2026-03-11 10:23:00-04:00,10,25024.5,24988.5,65.5,-77.5,True
2026-03-11,2026-03-10,5m,L100,25056.75,2026-03-11 10:12:00-04:00,10,25080.0,24964.75,32.5,-122.0,True
2026-03-12,2026-03-06,1h,L0,24611.75,2026-03-12 10:29:00-04:00,10,24617.25,24619.5,108.5,-56.25,False
2026-03-12,2026-03-06,1h,L25,24644.4375,2026-03-12 10:28:00-04:00,10,24645.0,24636.5,80.75,-84.0,False
2026-03-12,2026-03-06,1h,L50,24677.125,2026-03-12 10:00:00-04:00,10,24699.0,24607.0,51.0,-126.5,True
2026-03-12,2026-03-06,1h,L75,24709.8125,2026-03-12 10:01:00-04:00,10,24717.75,24601.0,32.25,-145.25,True
2026-03-12,2026-03-06,1h,L100,24742.5,2026-03-12 10:04:00-04:00,10,24719.25,24608.25,30.75,-146.75,True
2026-03-12,2026-03-06,5m,L0,24635.5,2026-03-12 10:29:00-04:00,10,24617.25,24619.5,108.5,-56.25,False
2026-03-12,2026-03-06,5m,L25,24655.8125,2026-03-12 10:00:00-04:00,10,24699.0,24607.0,51.0,-126.5,False
2026-03-12,2026-03-06,5m,L50,24676.125,2026-03-12 10:00:00-04:00,10,24699.0,24607.0,51.0,-126.5,True
2026-03-12,2026-03-06,5m,L75,24696.4375,2026-03-12 10:00:00-04:00,10,24699.0,24607.0,51.0,-126.5,True
2026-03-12,2026-03-06,5m,L100,24716.75,2026-03-12 10:01:00-04:00,10,24717.75,24601.0,32.25,-145.25,True
2026-03-13,2026-03-06,1h,L0,24611.75,2026-03-13 10:41:00-04:00,10,24616.75,24431.5,15.0,-192.5,False
2026-03-13,2026-03-06,1h,L25,24644.4375,2026-03-13 10:17:00-04:00,10,24640.5,24538.0,87.75,-179.0,False
2026-03-13,2026-03-06,1h,L50,24677.125,2026-03-13 10:08:00-04:00,10,24686.75,24514.75,41.5,-225.25,True
2026-03-13,2026-03-06,1h,L75,24709.8125,2026-03-13 10:02:00-04:00,10,24698.0,24468.5,46.75,-235.25,True
2026-03-13,2026-03-06,1h,L100,24742.5,2026-03-13 10:00:00-04:00,10,24752.0,24476.5,13.5,-281.25,True
2026-03-13,2026-03-06,5m,L0,24635.5,2026-03-13 10:17:00-04:00,10,24640.5,24538.0,87.75,-179.0,False
2026-03-13,2026-03-06,5m,L25,24655.8125,2026-03-13 10:11:00-04:00,10,24671.0,24533.5,57.25,-209.5,False
2026-03-13,2026-03-06,5m,L50,24676.125,2026-03-13 10:08:00-04:00,10,24686.75,24514.75,41.5,-225.25,True
2026-03-13,2026-03-06,5m,L75,24696.4375,2026-03-13 10:02:00-04:00,10,24698.0,24468.5,46.75,-235.25,True
2026-03-13,2026-03-06,5m,L100,24716.75,2026-03-13 10:02:00-04:00,10,24698.0,24468.5,46.75,-235.25,True
2026-03-13,2026-03-09,1h,L25,24366.4375,2026-03-13 13:49:00-04:00,13,24368.25,24461.0,99.75,-15.25,True
2026-03-13,2026-03-09,1h,L50,24419.625,2026-03-13 11:41:00-04:00,11,24431.5,24456.0,56.75,-39.75,True
2026-03-13,2026-03-09,1h,L75,24472.8125,2026-03-13 11:00:00-04:00,11,24476.5,24418.5,93.0,-84.75,True
2026-03-13,2026-03-09,1h,L100,24526.0,2026-03-13 10:55:00-04:00,10,24526.5,24414.25,43.0,-130.25,True
2026-03-13,2026-03-09,5m,L25,24362.625,2026-03-13 13:49:00-04:00,13,24368.25,24461.0,99.75,-15.25,True
2026-03-13,2026-03-09,5m,L50,24381.75,2026-03-13 12:59:00-04:00,12,24396.75,24374.25,77.5,-43.75,True
2026-03-13,2026-03-09,5m,L75,24400.875,2026-03-13 11:44:00-04:00,11,24414.25,24428.25,74.0,-22.5,False
2026-03-13,2026-03-09,5m,L100,24420.0,2026-03-13 11:41:00-04:00,11,24431.5,24456.0,56.75,-39.75,False
2026-03-13,2026-03-12,1h,L0,24630.5,2026-03-13 10:17:00-04:00,10,24640.5,24538.0,87.75,-179.0,False
2026-03-13,2026-03-12,1h,L25,24686.0625,2026-03-13 10:08:00-04:00,10,24686.75,24514.75,41.5,-225.25,False
2026-03-13,2026-03-12,1h,L50,24741.625,2026-03-13 10:00:00-04:00,10,24752.0,24476.5,13.5,-281.25,True
2026-03-13,2026-03-12,5m,L0,24676.5,2026-03-13 10:08:00-04:00,10,24686.75,24514.75,41.5,-225.25,False
2026-03-13,2026-03-12,5m,L25,24698.625,2026-03-13 10:02:00-04:00,10,24698.0,24468.5,46.75,-235.25,False
2026-03-13,2026-03-12,5m,L50,24720.75,2026-03-13 10:00:00-04:00,10,24752.0,24476.5,13.5,-281.25,True
2026-03-13,2026-03-12,5m,L75,24742.875,2026-03-13 10:00:00-04:00,10,24752.0,24476.5,13.5,-281.25,True
2026-03-13,2026-03-12,5m,L100,24765.0,2026-03-13 10:00:00-04:00,10,24752.0,24476.5,13.5,-281.25,True
2026-03-16,2026-03-12,1h,L0,24630.5,2026-03-16 10:41:00-04:00,10,24650.0,24716.5,89.75,-47.75,True
2026-03-16,2026-03-12,1h,L25,24686.0625,2026-03-16 10:30:00-04:00,10,24690.5,24729.5,46.0,-88.25,True
2026-03-16,2026-03-12,1h,L50,24741.625,2026-03-16 10:00:00-04:00,10,24709.75,24697.5,56.0,-107.5,True
2026-03-16,2026-03-12,1h,L75,24797.1875,2026-03-16 15:10:00-04:00,15,24770.25,24669.5,46.0,-133.75,True
2026-03-16,2026-03-12,5m,L0,24676.5,2026-03-16 10:33:00-04:00,10,24677.0,24731.0,59.5,-74.75,True
2026-03-16,2026-03-12,5m,L25,24698.625,2026-03-16 10:00:00-04:00,10,24709.75,24697.5,56.0,-107.5,False
2026-03-16,2026-03-12,5m,L50,24720.75,2026-03-16 10:00:00-04:00,10,24709.75,24697.5,56.0,-107.5,True
2026-03-16,2026-03-12,5m,L75,24742.875,2026-03-16 10:00:00-04:00,10,24709.75,24697.5,56.0,-107.5,True
2026-03-16,2026-03-12,5m,L100,24765.0,2026-03-16 10:10:00-04:00,10,24757.25,24662.25,8.5,-155.0,True
2026-03-16,2026-03-13,1h,L0,24611.0,2026-03-16 10:50:00-04:00,10,24628.5,24705.75,111.25,-26.25,True
2026-03-16,2026-03-13,1h,L25,24659.5,2026-03-16 10:38:00-04:00,10,24640.5,24724.75,99.25,-38.25,True
2026-03-16,2026-03-13,1h,L50,24708.0,2026-03-16 10:00:00-04:00,10,24709.75,24697.5,56.0,-107.5,True
2026-03-16,2026-03-13,1h,L75,24756.5,2026-03-16 10:10:00-04:00,10,24757.25,24662.25,8.5,-155.0,True
2026-03-16,2026-03-13,1h,L100,24805.0,2026-03-16 15:10:00-04:00,15,24770.25,24669.5,46.0,-133.75,True
2026-03-16,2026-03-13,5m,L0,24755.0,2026-03-16 10:10:00-04:00,10,24757.25,24662.25,8.5,-155.0,False
2026-03-16,2026-03-13,5m,L25,24767.5,2026-03-16 10:21:00-04:00,10,24754.0,24713.75,11.75,-151.75,False
2026-03-16,2026-03-13,5m,L50,24780.0,2026-03-16 15:09:00-04:00,15,24785.75,24669.5,30.5,-149.25,True
2026-03-16,2026-03-13,5m,L75,24792.5,2026-03-16 15:09:00-04:00,15,24785.75,24669.5,30.5,-149.25,True
2026-03-16,2026-03-13,5m,L100,24805.0,2026-03-16 15:10:00-04:00,15,24770.25,24669.5,46.0,-133.75,True
2026-03-17,2026-03-12,1h,L50,24741.625,2026-03-17 11:36:00-04:00,11,24738.0,24783.25,70.75,-11.0,True
2026-03-17,2026-03-12,1h,L75,24797.1875,2026-03-17 10:15:00-04:00,10,24801.5,24820.75,71.25,-23.0,False
2026-03-17,2026-03-12,1h,L100,24852.75,2026-03-17 10:02:00-04:00,10,24843.75,24856.0,30.5,-65.25,False
2026-03-17,2026-03-12,5m,L75,24742.875,2026-03-17 11:36:00-04:00,11,24738.0,24783.25,70.75,-11.0,False
2026-03-17,2026-03-12,5m,L100,24765.0,2026-03-17 11:35:00-04:00,11,24762.5,24794.0,46.25,-35.5,False
2026-03-17,2026-03-13,1h,L75,24756.5,2026-03-17 11:35:00-04:00,11,24762.5,24794.0,46.25,-35.5,False
2026-03-17,2026-03-13,1h,L100,24805.0,2026-03-17 10:14:00-04:00,10,24807.0,24807.5,65.75,-28.5,False
2026-03-17,2026-03-13,5m,L0,24755.0,2026-03-17 11:36:00-04:00,11,24738.0,24783.25,70.75,-11.0,True
2026-03-17,2026-03-13,5m,L25,24767.5,2026-03-17 11:34:00-04:00,11,24779.25,24794.25,29.5,-52.25,True
2026-03-17,2026-03-13,5m,L50,24780.0,2026-03-17 10:17:00-04:00,10,24781.5,24831.5,91.25,-3.0,True
2026-03-17,2026-03-13,5m,L75,24792.5,2026-03-17 10:15:00-04:00,10,24801.5,24820.75,71.25,-23.0,False
2026-03-17,2026-03-13,5m,L100,24805.0,2026-03-17 10:14:00-04:00,10,24807.0,24807.5,65.75,-28.5,False
2026-03-17,2026-03-16,1h,L100,24744.25,2026-03-17 11:36:00-04:00,11,24738.0,24783.25,70.75,-11.0,False
2026-03-17,2026-03-16,5m,L100,24735.0,2026-03-17 11:36:00-04:00,11,24738.0,24783.25,70.75,-11.0,False
2026-03-18,2026-03-12,1h,L0,24630.5,2026-03-18 10:26:00-04:00,10,24604.25,24675.0,110.5,-9.5,True
2026-03-18,2026-03-12,1h,L25,24686.0625,2026-03-18 10:13:00-04:00,10,24679.5,24699.75,40.25,-84.75,True
2026-03-18,2026-03-12,1h,L50,24741.625,2026-03-18 10:00:00-04:00,10,24722.25,24688.5,42.75,-127.5,True
2026-03-18,2026-03-12,5m,L0,24676.5,2026-03-18 10:13:00-04:00,10,24679.5,24699.75,40.25,-84.75,True
2026-03-18,2026-03-12,5m,L25,24698.625,2026-03-18 10:03:00-04:00,10,24721.75,24668.5,43.25,-127.0,False
2026-03-18,2026-03-12,5m,L50,24720.75,2026-03-18 10:00:00-04:00,10,24722.25,24688.5,42.75,-127.5,True
2026-03-18,2026-03-12,5m,L75,24742.875,2026-03-18 10:00:00-04:00,10,24722.25,24688.5,42.75,-127.5,True
2026-03-18,2026-03-12,5m,L100,24765.0,2026-03-18 10:08:00-04:00,10,24763.0,24703.75,2.0,-168.25,True
2026-03-18,2026-03-13,1h,L0,24611.0,2026-03-18 10:26:00-04:00,10,24604.25,24675.0,110.5,-9.5,True
2026-03-18,2026-03-13,1h,L25,24659.5,2026-03-18 10:25:00-04:00,10,24645.25,24673.75,69.5,-50.5,True
2026-03-18,2026-03-13,1h,L50,24708.0,2026-03-18 10:02:00-04:00,10,24706.0,24658.5,59.0,-111.25,True
2026-03-18,2026-03-13,1h,L75,24756.5,2026-03-18 10:00:00-04:00,10,24722.25,24688.5,42.75,-127.5,True
2026-03-18,2026-03-13,5m,L0,24755.0,2026-03-18 10:00:00-04:00,10,24722.25,24688.5,42.75,-127.5,False
2026-03-18,2026-03-13,5m,L25,24767.5,2026-03-18 10:08:00-04:00,10,24763.0,24703.75,2.0,-168.25,False
2026-03-18,2026-03-16,1h,L0,24623.0,2026-03-18 10:26:00-04:00,10,24604.25,24675.0,110.5,-9.5,True
2026-03-18,2026-03-16,1h,L25,24653.3125,2026-03-18 10:25:00-04:00,10,24645.25,24673.75,69.5,-50.5,True
2026-03-18,2026-03-16,1h,L50,24683.625,2026-03-18 10:13:00-04:00,10,24679.5,24699.75,40.25,-84.75,True
2026-03-18,2026-03-16,1h,L75,24713.9375,2026-03-18 10:02:00-04:00,10,24706.0,24658.5,59.0,-111.25,True
2026-03-18,2026-03-16,1h,L100,24744.25,2026-03-18 10:00:00-04:00,10,24722.25,24688.5,42.75,-127.5,True
2026-03-18,2026-03-16,5m,L0,24669.0,2026-03-18 10:15:00-04:00,10,24686.75,24686.75,28.0,-92.0,False
2026-03-18,2026-03-16,5m,L25,24685.5,2026-03-18 10:13:00-04:00,10,24679.5,24699.75,40.25,-84.75,True
2026-03-18,2026-03-16,5m,L50,24702.0,2026-03-18 10:02:00-04:00,10,24706.0,24658.5,59.0,-111.25,True
2026-03-18,2026-03-16,5m,L75,24718.5,2026-03-18 10:00:00-04:00,10,24722.25,24688.5,42.75,-127.5,True
2026-03-18,2026-03-16,5m,L100,24735.0,2026-03-18 10:00:00-04:00,10,24722.25,24688.5,42.75,-127.5,True
2026-03-18,2026-03-17,1h,L0,24713.25,2026-03-18 10:02:00-04:00,10,24706.0,24658.5,59.0,-111.25,False
2026-03-18,2026-03-17,1h,L25,24759.125,2026-03-18 10:00:00-04:00,10,24722.25,24688.5,42.75,-127.5,False
2026-03-23,2026-03-13,1h,L0,24611.0,2026-03-23 10:00:00-04:00,10,24590.5,24622.5,99.5,-63.5,True
2026-03-23,2026-03-13,1h,L25,24659.5,2026-03-23 10:21:00-04:00,10,24654.5,24628.75,35.5,-75.75,False
2026-03-23,2026-03-16,1h,L0,24623.0,2026-03-23 10:13:00-04:00,10,24620.5,24664.5,69.5,-41.75,True
2026-03-23,2026-03-16,1h,L25,24653.3125,2026-03-23 10:21:00-04:00,10,24654.5,24628.75,35.5,-75.75,False
2026-03-23,2026-03-16,1h,L50,24683.625,2026-03-23 10:23:00-04:00,10,24684.5,24654.0,5.5,-105.75,True
2026-03-23,2026-03-16,5m,L0,24669.0,2026-03-23 10:22:00-04:00,10,24668.0,24650.0,22.0,-89.25,False
2026-03-23,2026-03-16,5m,L25,24685.5,2026-03-23 10:23:00-04:00,10,24684.5,24654.0,5.5,-105.75,False
2026-03-23,2026-03-18,1h,L0,24645.5,2026-03-23 10:18:00-04:00,10,24637.0,24644.0,53.0,-58.25,True
2026-03-23,2026-03-18,1h,L25,24679.0,2026-03-23 10:23:00-04:00,10,24684.5,24654.0,5.5,-105.75,False
2026-03-23,2026-03-19,1h,L100,24308.5,2026-03-23 12:29:00-04:00,12,24318.0,24355.0,107.75,-13.0,False
2026-03-24,2026-03-19,1h,L25,24162.4375,2026-03-24 13:16:00-04:00,13,24174.25,24228.5,100.75,-14.0,True
2026-03-24,2026-03-19,1h,L50,24211.125,2026-03-24 10:00:00-04:00,10,24242.25,24292.25,101.25,-66.5,True
2026-03-24,2026-03-19,1h,L75,24259.8125,2026-03-24 10:00:00-04:00,10,24242.25,24292.25,101.25,-66.5,False
2026-03-24,2026-03-19,1h,L100,24308.5,2026-03-24 10:52:00-04:00,10,24295.75,24369.25,89.0,-111.75,False
